status,aircraft,travel_type,travel_class,route,date,seating_comfort,staff_service,food_quality,entertainment,wifi,ground_service,value_for_money,recommended,overall_rating,review
,Boeing 787,Business,Business Class,HAN to MUC via BKK,August 2015,2.0,2.0,3.0,3.0,,1.0,3,no,3,"At check-in at Noi Bai I did ask for an aisle seat but the ground staff from Vietnam Airlines did not seem to care about my request and just put me in a window seat without informing me. There is also no priority at Noi Bai security, they asked me to wait until the economy passengers were finished and then business could follow."
,Boeing 737-400,Business,Economy Class,BKK to Vientiane,August 2015,3.0,4.0,4.0,,,4.0,4,yes,8,"Bangkok to Vientiane on Boeing 737-400. The flight was almost full with many connecting passengers from Japan, US and Europe. The crew was very efficient and friendly. Everything was done in a professional manner without rushing. The light snack wasn't too bad in my opinion. Overall, a very satisfying short hop."
,Boeing 787,Business,Economy Class,Tokyo to Bangkok,August 2015,4.0,4.0,4.0,4.0,,4.0,4,yes,9,"Flew on Thai Airways latest Boeing 787. Overall, the service was good. The crew were very friendly and hospitable. The food was really good as well. I really enjoyed the Thai style pork curry. Before landing, they offered either green tea ice cream or vanilla ice cream to passengers. The IFE was great with a wide selection of movies and TV program."
,A380,Family Leisure,Economy Class,Munich to Bangkok,August 2015,1.0,1.0,2.0,1.0,1.0,2.0,1,no,2,"We usually use Thai Airways for our travels because of their previously friendly and patient service. An argument not to be underestimated when traveling with toddlers. However, for our round trip this time, staff were just below all expectations. Instead of water they came around 3 times with wine. We had to wait 1 hour at Munich airport in the airplane because some passengers (Thai Military apparently) came late for unknown reasons with filled shopping bags. No excuses or explanation from staff. Upon our enquiry we were just told ""We are tired, too."" Entertainment program was not turned on - of course - during the waiting time. Even with a brand new A380, the computer had to be started over and over again until it finally worked. This does not inspire confidence into the board computer for the pilots. To be mentioned that tickets for Thai are not cheap. Overall a lousy experience and we will avoid Thai for next trips."
,A380,Solo Leisure,Economy Class,BKK to NRT,August 2015,4.0,5.0,4.0,5.0,,5.0,5,yes,9,We left BKK on time and arrived NRT only a few minutes late. The breakfast was phenomenal (better than Business Class breakfast on United)! and in-flight snack delicious but very messy. You almost needed an instruction manual in order to open their version of a Hot Pocket.
,A380,Couple Leisure,Business Class,Paris to Bangkok,August 2015,1.0,2.0,2.0,2.0,,2.0,2,no,4,"The service has became like a ""robot style"", no emotion or friendliness from cabin staff, they only do the minimum or what they are paid for. Food was okay but nothing special for being in business class. Seat was very uncomfortable, very narrow, hard and not long enough.  I am tall, 6'3 and usually my feet don't touch the end of the seat but this time I had to fold my legs. Probably the worse business class seat for long haul I have experienced."
,Boeing 777-300,Business,Business Class,Jakarta to Bangkok,August 2015,3.0,3.0,2.0,2.0,,4.0,3,no,6,"TG's Business Class product has fallen significantly over the years. I've been flying TG since the 1990s and while some of the same business class seats from that time are still being used (and these sorely need replacing), the high level of service in the forward cabin from that time is no longer seen. During a 3.5 hour flight at the prime dinner hour, the crew rushed through service of a three-course meal so that all was done 75 minutes into the flight - and then lights out and the crew could retire to sleeping or talking. Food was just so-so. Gone are the days of the fruit and cheese cart - in fact gone is cheese entirely. Dessert is a sad cube of supposed cheesecake and some fruit tart, both on a small plate covered in plastic wrapping (giving it a hospital cafeteria feel). The IFE system is sub-par with limited options for new movies and TV. TG has lost its edge."
,A330,Couple Leisure,Business Class,Bangkok to Brussels,June 2015,3.0,3.0,2.0,1.0,,3.0,2,no,3,"Overall poor experience. Stone cold on board. Food was rushed, I guess the crew wanted to go to sleep as soon as possible (it was an overnight flight). Food dreadful, main course barely edible. I fly with them very often, and the entertainment offerings rarely change, so had to listen to same music as months ago. Overall, food and entertainment are below average. I had a fee ticket with miles, but cannot imagine paying for such a poor service. The seats are very average too. Underwhelming experience."
,A380-00,Family Leisure,Economy Class,London to Bangkok,July 2015,5.0,3.0,4.0,4.0,5.0,4.0,4,yes,8,"We had to wait one hour at check-in queue at Heathrow. A380 seemed nice, new and clean. The in-flight entertainment was fine ranging from Sitcoms to classical music. The first meal of food was fine and edible but breakfast was not so nice for me personally because I cannot eat egg. The staff were fine but not for going the extra mile on this flight. Overall not a bad flight and would fly again but a little rough around the edges."
,A330-300,Family Leisure,First Class,Hong Kong to Phuket,July 2015,3.0,2.0,4.0,2.0,,2.0,4,no,5,"I've flown Thai in 2001 and I've flown with them again. Nothing much has changed, aside from the newer planes and IFE. The rest is about the same. When it comes to service and resource management they still haven't quite got it right. At PKT check-in, they decided that each counter would have it's own queue. That confuses me since they were for the same flight and this split queue system is known to make wait times very inconsistent. Ground crew seemed very shy, and were not keen on speaking to us, or at least they were so quiet we couldn't hear them, and the same was observed for the cabin crew, who also seemed somewhat distant. Their IFE looks like it's 10 years old, and is due tor an update, despite the system being touchscreen. As for positives, the plane was delayed, but it did arrive on time, so I'll commend them for that, and food is reasonably good. Better than the slop that Cathay Pacific serves to passengers."
,Boeing 747,Business,First Class,Bangkok to Haneda,August 2015,4.0,3.0,3.0,2.0,,5.0,3,yes,7,I like Thai Airways but have always found them to have very uneven service. The check in was wonderful and really created an experience. The Thai Airways first class lounge was a little beat and the food was off but the service staff were lovely. The massage was worth the fare alone. Cabin staff were generally nice. The inflight manager was rude. Never said hello or acknowledged. There were only 3 people in the cabin and he only talked to one passenger. What's his problem? Entertainment was not up to 2015 standard.
,A380,Solo Leisure,Business Class,CDG to BKK,July 2015,4.0,2.0,1.0,3.0,1.0,1.0,3,no,3,"Thailand has a service culture absolutly unique in the world and TG in some far past had it too but no more. Cabin attendants and pursers give you minimal attention. If wines are drinkable (no better, no worse) food is terrible: instead of serving the wonderful Thai cuisine, TG offers some sort of European style food. Seats are the most positive aspect of the journey: somewhat narrow and difficult to get in and out, they are nevertheless 180° lie flat and no problem. All this comes after an awful ground service, especially in their hub BKK."
,Boeing 777-300,Family Leisure,Economy Class,"Guanzhou, China to Bangkok, Thailand",July 2015,5.0,5.0,5.0,5.0,,5.0,5,yes,9,"Holiday trip of a family of 5. The whole experience has been flawless. Seat comfort, legroom, private space, cleanliness, service and crew on board, excellent food, drinks to choose from (alcoholic and non): everything was perfect. Not the cheapest trip but not the most expensive either. "
,Boeing 777-300,Solo Leisure,Economy Class,Bangkok to Phuket,July 2015,5.0,5.0,5.0,3.0,,5.0,5,yes,9,"I had a very good flight on Thai Airways' Economy Class from Bangkok to Phuket. Thai has a good website and app which I used to check-in, add my ticket to the Passbook app and chose my seat. Since I'm very tall the ground stewardess offered me an emergency row seat, which apparently are kept from online check-in, free of charge when I checked in my hold luggage. I thought this was a very nice gesture and am very thankful for it. The rest of the ground and cabin crew from Thai were also very professional, kind and helpful. The seat was comfortable and thanks to the kind ground stewardess I had all the leg room I needed. Food and drinks were good and tasty. I liked the coconut dessert and the fact that on a short flight there was another round of drinks after the meal. The downside to the emergency exit row was the fact that I didn't have my own entertainment screen. There was also no WiFi available. On this short flight I didn't miss either though. Thank you Thai Airways for this smooth flight!"
,,Solo Leisure,Economy Class,Mumbai to Jakarta via Bangkok,July 2015,4.0,4.0,5.0,4.0,1.0,4.0,4,yes,9,I have traveled Thai Airways almost 12 times in the last 8 months. Great staff and service. Surprisingly the Indian food served during my travel from Mumbai to Bangkok and Bangkok to Jakarta was much better than most other Indian services that I have tried. Infotainment system is good too.
,,Solo Leisure,Economy Class,Bangkok to Sydney,July 2015,4.0,5.0,4.0,3.0,,5.0,3,yes,8,"BKK-SYD-BKK Easy check-in. Received nice welcome as I produced my frequent flyer card. Decent legroom for economy and seat comfy. Food out superb. IFE ok, but not many films. Decent size screen. Plane had ample toilets including 6 at the back. Arrived Sydney ahead of schedule. Return trip pretty much the same though the food not quite as nice as outward flight. Offers of refreshment plentiful. To me Thai is a top quality airline so book with confidence."
,Boeing 787,Solo Leisure,Economy Class,BKK to KUL,June 2015,5.0,4.0,5.0,5.0,,4.0,5,yes,8,"Good experience for this short haul flight. Flight attendants were a bit too fast serving the meal, although the flight is only 1 hr 50 minutes. TG417 on 30 June 2015."
,Boeing 777-300/737-400/747-400,Business,Economy Class,Tokyo to Vientiane via Bangkok,June 2015,4.0,2.0,4.0,3.0,,3.0,4,yes,6,"We flew on the new Boeing 777-300 on the HND-BKK leg and Thai's last two B737-400 on the BKK-VTE-BKK legs. On the return leg to Haneda, we flew the B747-400. Hardware-wise, I think everything was great. The food was good, seats were comfortable, and the plane was clean. The IFE could be improved further though. Service-wise, I would say Thai Airways is inconsistent. On all the four legs flown, I saw cabin crew from the the super helpful and friendly to rude and unfriendly. If Thai could improve on their service, I think Thai deserves another star."
,,Couple Leisure,Economy Class,Auckland to Amsterdam via Bangkok,June 2015,3.0,5.0,5.0,5.0,5.0,1.0,1,yes,5,"Our flight from Auckland to Amsterdam on was delayed 8 hours and we missed the connecting flights. We were assured that Thai staff would reconnect our flights at Bangkok so that we wouldn't need to do anything. When we finally left NZ (8 hours later) and reached Bangkok we were provided with a hotel room and free breakfast. That was refreshing and much appreciated. However, Thai Airways arranged for our flights direct to Amsterdam via another airline but unfortunately didn't tell us. So we were running around Bangkok Airport trying to figure out where our new boarding passes were, who was flying with whom and when. We also didn't know what happened to our luggage. Finally, it took 46 hours in total to reach Amsterdam (includes delay, overnight stay, flights in transit) from Auckland. Better communication to stranded passengers would have resulted in an ideal outcome as we were unsure as to how long we would be stranded in Bangkok and the location of our luggage. In saying that, the Thai Airways staff on the plane were friendly, food was fantastic, and the ample refreshments were great. We enjoyed the flight service better than the ground service."
,A380,Solo Leisure,Economy Class,London to Bangkok,June 2015,4.0,1.0,1.0,1.0,,1.0,2,no,2,"I am very disappointed by Thai Airways. I have always believed it was one of those oriental gems and that I would enjoy a silky flight. Unfortunately it started very badly as I made an error in the booking and the company charged £100 to correct it. The flight itself was unimpressive, mediocre food, mediocre entertainment and mediocre staff. The crew was unsmiling. At least the flight was more or less on time."
,A380,Business,Business Class,FRA to HAN via BKK,June 2015,3.0,2.0,3.0,4.0,,1.0,4,yes,6,"The new seat design is comfy, only the middle seats are quite close to the neighbor. Food very good choices. Beverages reasonable. Inflight entertainment with lots of films. Monitor does not allow you to tilt vertically or sideward. Headphone is very big and heavy and it does not have the noise suppression. They took the menu after i order the food. I ask for white wine and they just brought any wine, even that they had 3 kinds available. "
,Boeing 777-200,Solo Leisure,Economy Class,Melbourne to Bangkok,June 2015,5.0,5.0,5.0,5.0,,5.0,5,yes,10,"Flew Melbourne to Bangkok return in economy. Melbourne to Bangkok: Hot towels were given out after take off, a drinks round and then dinner was served. Food was decent for economy class. Good choice of inflight entertainment.  Cabin crew were polite and friendly and did their jobs to a high standard. Drinks offered many times by staff, and drinks were available in the galley as well. Breakfast served before landing. Bangkok to Melbourne: Much the same as the in bound flight, crew excellent and several drink rounds were offered. However had to take shuttle bus from terminal to the plane even though the aerobridge was not in use."
,Boeing 747-400,Solo Leisure,Business Class,London to Bangkok,June 2015,4.0,3.0,3.0,4.0,,4.0,3,yes,7,"London Bangkok Business class. First time in Silk class (Business) on the upper deck of Boeing 747-400. The cabin felt jaded, but in a few days this route will be using the A380, so you can see why Thai Airways are not investing on this aircraft. The inflight service was friendly and efficient, though breakfast felt a bit rushed. Will be interesting to see how the A380 compares on my return."
,,Solo Leisure,Economy Class,Singapore to islamabad via BKK,May 2015,4.0,4.0,4.0,4.0,,4.0,4,yes,8,"Thai Airways offered the most direct route from Singapore to Islamabad and the timing is good too. Onboard meal service and inflight entertainment option are good. I enjoy the flights both to and from Islamabad. Only small problems the flight does not operate on a Sunday and price tend to be expensive for this route. It is even more expensive than flying to Europe return. Other than that, I am happy with the flights. The route and connectivity of Thai Airways are very extensive, it can compete with other major airlines if only the price is comparable to others. The same route by Qatar Airways or Emirates always ended up cheaper during the sale time, compared to Thai Airways. Considering Thai Airways using older aircrafts compared to these airlines, the fares must be made competitive."
,Boeing 747-400 / Boeing 777,Couple Leisure,Business Class,London to Auckland via Bangkok,June 2015,1.0,2.0,2.0,1.0,,1.0,1,no,1,"Our trip started well in United lounge at Heathrow but we had  poor service on the plane. The Business seats on Boeing 747 were narrow with thin padding and mine wouldn’t recline. The flight attendant wasn’t interested when asked for assistance to fix the seat. He disappeared and never came back. Finally after the meal we got someone to come and they forced the seat to recline but it never worked properly. The seats are nowhere near lie-flat and are quite uncomfortable. There was a limited range of movies and hardly any TV programmes. How hard is to offer a decent range of entertainment? The food was mediocre and seemed the same as you get in Economy. The breakfast was terrible – a hard, fully cooked egg that was called poached on a tough muffin. We were never offered the bread basket. The steward walked straight past us. We had the same disinterested service on our next flight on a 777-300. The food was a bit better but not great. There were no snacks offered overnight. The staff seemed more interested in serving dinner quickly so they could spend the rest of the flight resting and chatting. And seats were even worse. Even fully extended they’re far too short and the footrest flops down to the floor with any pressure on it at all. The most uncomfortable Business seats we’ve ever had. Two very disappointing flights. "
,A320 / Boeing 777-300,Solo Leisure,Economy Class,BKK to CNX,June 2015,5.0,5.0,4.0,,,5.0,4,yes,8,"Good journey overall. Outgoing flight is cancelled, but Thai Airways offer a seat on Thai Smile Airways (their subsidiary) with more favorable departure time. A320 are new and comfortable. Snack bag served with bottle water by polite and friendly staff. Return flight on old Boeing 777-300 with generous seat pitch. Snackbox is tasty and adequate for 1 hour flight."
,,Business,Business Class,Manila to Bangkok,June 2015,2.0,2.0,1.0,2.0,2.0,2.0,2,no,3,The glory days of Thai Airways are gone and have been for some years now. I fly Thai several times a year in both business and economy and find them to be very poor. Unfortunately they offer the only direct flight on some of the routes I need to take. On this particular flight the disappointments just kept adding up. From the poor service provided by flight attendants who were more interested in chatting in the galley to the very poor quality meal and drink selection. For the price they are charging for a business class ticket one would think they could provide some decent wines and video entertainment. Seats are not flatbed and were not long enough for my 180 cm frame. The business class lounge was very poor although not operated by Thai they should not be using 3rd party operators that provide poor food and drink selection and no in site rest rooms. What continues to amaze me is how 2 of the top airlines are operating only a few hours from Bangkok and yet Thai Airways cannot seem to emulate them in the least - how hard is it to go and study what Singapore Airlines or Cathay are doing?
,B747,Family Leisure,First Class,London Heathrow to Bangkok,June 2015,4.0,4.0,5.0,5.0,,5.0,5,yes,9,"This is the best airline that operates this route. Great food and food choice. Plenty of legroom. Amenities are good. The only thing is that the crew can't speak much English. If you are planning to fly the LHR-BKK route, I would strongly recommend this airline. In a month or so, they will use the A380 on this route, which will be even better."
,,Solo Leisure,Economy Class,BLR to ICN via BKK,,4.0,3.0,5.0,4.0,,,4,yes,8,"I fly often with Thai from BLR to ICN via BKK. And I have enjoyed all of my experiences with Thai. Economy food was very good unlike many other high class airlines. I especially enjoyed the dessert. Cabin crew could be a bit more attentive and friendly but generally good. Communicating with the cabin crew can be quite difficult as they don't speak much English. This can definitely be improved to give more comfortable flight experience to the customers. Otherwise, I will definitely fly Thai again."
,,,Economy Class,,,3.0,3.0,4.0,4.0,,,4,yes,7,Flew Bangkok - Rome. Start with the good thing: Food was very good and inflight entertainment excellent. The fact that the plane was less than half full helped as you could get a row of seats to lie down and the staff were relaxed about you moving seats unlike some airlines that tell you they cannot take off until you have returned to your seat. Staff were attentive enough but as soon as their duty was done they disappeared to rest. Some were friendly and helpful but most are perfunctory and a little disinterested. Having flown Singapore nothing can match their genuine helpfulness and friendliness. Saying that Thai are better than Qantas who are too strict and not friendly. Overall Thai is good and I'll fly them again.
,,,Business Class,,,4.0,5.0,5.0,3.0,,,4,yes,8,Flew BKK-AKL on older 777-200. Expected a tired old plane and variable service: hurrah for low expectations. Seat was angle-flat but surprisingly comfortable. Crew were super-attentive and nice. Food was some of the best I've had in the air.
,,,Business Class,,,1.0,1.0,1.0,1.0,,,1,no,1,TG 282 from Koh Samui to Bangkok. Service at the airport was polite and nice. Business class booked and paid for full fare. The seats were the worst I've seen. These BC seats were smaller than economy legroom. We were asked to move from the 2nd row of the plane to the first row as our 2 inch recline of the seat meant that a child could not open her tray table in the BC seat behind ours. We've cancelled all remaining Thai flights as a result.
,,,Premium Economy,,,1.0,3.0,1.0,1.0,,,1,no,5,Flew PEN-BKK. J class has been discarded. Now only Premium Economy and Economy. So lounge access. Too bad if you have a J or F class onward connection on TG. Fried rice for breakfast - no choice. Wine could not be served as they did not load a wine bottle opener. Seats same as Y except middle seat kept vacant.
,,,Economy Class,,,2.0,1.0,4.0,2.0,,,3,no,3,"Cabin crew have lost the genuine smile and welcome. They were somewhat rude. On our SIN-BKK leg (TG404 28 Apr 2015) while clearing the trays one of them spilled coffee onto my husband's seat (he was in the restroom). I immediately motioned to the crew but was ignored. Soon afterwards I pressed the ""Attendant"" button but none of them answered the call. After about 10 mins I eventually used my own wet tissue to remove the stain. On the BKK- SIN leg (TG409 2 May 2015) I was a little unwell but waited till all passengers had boarded and the crew were doing the round before take-off and asked for a blanket. The crew gave a nod but did not return with any. After the flight took off and crew left their seats I reminded another crew member that I asked for a blanket. She just glared at me and mumbled a little and went to the rear. A while later she dragged a plastic bag of blankets obviously just routinely giving out blankets to those who might not even need them for such a short haul. Finally I got mine not because I asked for it but because it's the routine! I'm really disappointed with their service - so unlike 20 years or so ago when I would happily fly by the then Thai International if it served my destination."
,,,Business Class,,,2.0,1.0,2.0,1.0,,,2,no,3,I as very unhappy with the service on TG628 from Hong Kong to Seoul on April 24 2015. The flight was fairly empty in business class (only 6-7 passengers). Staff were not friendly and inattentive. I saw cabin attendants asleep in the business class seats while I was trying to look for service. During the flight no water was offered and I needed to keep asking for it. On TG 629 from Seoul to Hong Kong on April 26 2015 the flight was marginally better but the service was rather disappointing. The staff member collected the tray but left the empty glass the table-mat and other utensils behind. After 15 mins I had to ask them to collect those. Just surprised how she could be so inattentive given there were very few passengers in business class on board.
,,,Economy Class,,,5.0,4.0,5.0,5.0,,,4,yes,9,KUL-BKK-KUL (B787 Dreamliner). Legroom was excellent! Meal was great and plentiful. Cabin crew was friendly and helpful. Inflight entertainment was one of the best as compare to other airlines.
,,,Economy Class,,,4.0,4.0,4.0,4.0,,,4,yes,8,Reading some previous reviews and as a very nervous flyer - I was quite worried about flying with Thai Airways. I can honestly say however that I had a brilliant experience flying with them and in most aspects I wouldn't set it apart from the likes of Emirates or Ethiad. The staff were friendly and helpful - even putting up with those annoying kind of passengers who keep wondering up to the kitchen etc. The plane was clean and kept so throughout the journey. Inflight entertainment was great the same as I would expect from Ethiad/ Emirates - plenty of new releases etc. The flight was smooth and enjoyable. Would fly with them again.
,,,Business Class,,,2.0,4.0,4.0,3.0,,,4,yes,7,MUC-BKK April 2014 - Older 747-400 was tired. Unfortunately the business class is 2-2 which means window passenger has to climb over the aisle passenger to get out which isn't easy when bed extended. Seat wasn't as comfortable as I expected would have been nice if they were true lie-flat. Service and food were good boarding process for Thai seems very chaotic they could be more organized with that.
,,,Business Class,,,5.0,5.0,5.0,4.0,,,4,yes,9,BKK-DEN April 2014. 777-300 was spacious. Suvarnabhumi airport is nice until you get to the boarding areas they feel like they are still not finished and airport has been open for almost 10 years. Food and service were good lounge was nice and thankfully had decent showers which were nice after an overnight flight to BKK. Took advantage of the massage service in their spa very nice.
,,,Business Class,,,2.0,4.0,3.0,3.0,,,2,no,4,BKK-ICN-LAX. Business Class. Absolutely inferior hard product (seat) compared with competition offerings. This old 777 had Business class seats that would only angle recline (not 180' lie flat). The seats were narrow seat back bolsters were malfunctioning and overall caution material was hard and uncomfortable for such a long flight. The cabin was kept uncomfortably warm for the entire flight despite requests to lower the temp. The food and beverage offered was average. IFE was ok. Service was good not great. Quite frankly there are many better choices for Business Class between LAX and BKK. Cathay is much better and more convenient too.
,,,Economy Class,,,5.0,5.0,5.0,4.0,,,4,yes,9,Flew on Thai Airways Boeing 777-200ER TG 434 CGK-BKK on 24 April 2015. No delay on it and I got Thai's Hospitality from ground staff in Jakarta airport. Plane was good colourful seats beautiful cabin crew with their Thai traditional dress. Meal was impressive - delicious. IFE was good. Flight arrived 30 minutes earlier than scheduled. Overall In my opinion its highly recommended.
,,,Economy Class,,,5.0,5.0,5.0,3.0,,,4,yes,8,TG 620/625 BKK-MNL v.v. Enjoy the flight in general. Nice meal great service from attentive and pleasant Flight attendant. The aircraft B777-200s seemed a bit worn out even though they are recently retrofitted. PTV system get stalled and need reboot sometimes. However seat pitch is great and I can comfortably catch some sleep both way.
,,,Economy Class,,,3.0,2.0,3.0,4.0,,,2,no,6,On 28 Mar 2015 TG930 BKK-CDG A380 (CDG-MRS with another airline) seat 37K. The plane departed from BKK with 40 minutes delay so my luggage could not make my final destination in MRS due to very short transit at CDG. The flight was not full so middle seat were not taken but unfortunately a passenger just took it for herself. Food and drink outbound were ok. However flight attendants completely forgot to clear the tray from my seat due to the lady sleeping with 2 seats! I pressed the call button for someone to take the tray away and a lady came and took it with an unpleasant mood. During the flight only one or two rounds of drinks were served. Before landing no hot towels were given and then breakfast was served they ran out of my choice so I had to take something else which was ok and kind of edible (enough). Apart from these miserable flight attendants attitude and lack of food and drinks the plane is new in good and clean condition seat was wide enough for 5ft 9 man with good leg room although pitch was not much compared to other 4 or 5 star-airlines toilets were clean. Overall rating for outbound BKK-CDG I give 6.5/10. Inbound flight on 5 Apr 15 TG931 CDG-BKK seat 75E upper deck it was a completely different story. Flight crew were friendly and attentive. Food and drinks were plenty and hot towels were given before landing. A gentleman next to me seemed to have problem with his seat and food. Flight crew were very helpful trying to get what he needed including sandwiches during the flight. Overall of this trip was great. I could rate this journey 9.5/10.
,,,Economy Class,,,3.0,2.0,2.0,3.0,,,3,no,5,LHR-BKK-LHR. I have always been a big fan of Thai but have to say was left feeling disappointed on this occasion and will consider other carriers for our next trip. 747's are very old and looking worn out going out my IFE was broken. Food service has gone down hill with no extra little touches provided anymore and quality has diminished. Service - what has happened to that Thai Smile attitude - service was functional and once dinner was served cabin crew just sit in Galley chatting until breakfast service. I can see why Thai is losing out to the Middle Eastern airways and if someone from management actually reads these reviews I urge you to invest some of that amazing Thai hospitality back into your airline!
,,,Economy Class,,,4.0,5.0,4.0,5.0,,,4,yes,9,Just flew Thai Airways Intl from Perth to Bangkok return. Aircraft was one of their new Boeing 787 Dreamliners. Could not fault anything about the experience - but flying on aircraft less than 6 months old doesn't hurt! Meals were plentiful and enjoyable - cabin service impeccable as usual. Inflight entertainment first class.
,,,Business Class,,,5.0,4.0,4.0,4.0,,,5,yes,10,Flew MEL-BKK on 777-300ER aircraft with full flat beds / direct aisle access for all seats. Excellent hard product with exceptional sleeping comfort and very nice cabin ambience. Food and beverage of a good standard. Good service at the airport and no delays.
,,,Economy Class,,,5.0,5.0,5.0,4.0,,,5,yes,10,Flew with them March 6th 2015 (BKK-MNL). Service was great food was excellent. What made this trip excellent are the FA's who have an eye for detail and anticipate passenger needs. MNL-BKK was quite delayed but we arrived on time in Bangkok. The food is not that good compared from the BKK-MNL flight. I noticed also that they didn't serve drinks before landing at Bangkok whereas my Bangkok to Manila flight FA's served us drinks. As an OFW (Overseas Filipino Worker) leaving the country means leaving your family and loved ones and it's a difficult thing for most of us and it did happen to me. I felt so homesick that I cried during take off and one FA noticed this and when we reached cruising altitude this FA came and asked me if I'm okay and I told her everything was fine. To my surprise she came back and gave me a glass of juice.
,,,Business Class,,,4.0,2.0,4.0,4.0,,,3,yes,4,PEK-BKK in business old but upgraded 747 upper deck with new seats and new IFE. Service was faultless and forgettable. Nobody went the extra mile or even the extra inch but we got what we paid for. Nice seats and nice food I can't remember what we had and that probably sums it up well.
,,,Business Class,,,3.0,5.0,3.0,3.0,,,5,yes,7,BKK-KIX - A333 - Online check-in did not allow printing. However check-in counter service was excellent no lines place to keep handbags etc.. Lounge could have offered more choices of food and drinks but was comfortable with large leather seats. Seats on board were not fully flat however comfortable. Excellent food and a good choice of European wines (much better than ANA). IFE rather limited but interactive. Flight on-time. Long lines at KIX for immigration (be aware).
,,,Economy Class,,,3.0,1.0,3.0,1.0,,,2,no,1,We booked a flight with Thai Airways from Phuket to Bangkok with the intention of catching an additional flight from Bangkok to Saigon with another airline. The flight from Phuket was originally delayed 15 minutes but we didn't start boarding until 4.45 (we should have been departing at 4.30). When we got to Bangkok we could not land so we flew around for half an hour until the runway was clear. We landed an hour after we were expected to and ended up missing our flight to Saigon. When we talked to the customer service desk they said it was our fault for us missing our flight and would not do anything to assist us. Very unimpressed with the service and would not recommend taking Thai Airways.
,,,Business Class,,,1.0,2.0,1.0,1.0,,,1,no,2,Terrible: how the once quite-good Thai has declined. Bangkok to Sydney on an old 747 with partially reclining seats. The food was almost inedible service was croaky and the comfort levels poor. Service on Thai to Europe at least has flat beds and a reasonable meal selection: the was shoddy.
,,,Economy Class,,,4.0,4.0,5.0,4.0,,,4,yes,10,Flew SIN-BKK and return. Thai Airways should be proud of the food it serves on its flights. For a short 2-hour flight between Singapore and Bangkok the food was excellent! For the SIN-BKK sector I had the prawn in chilli paste with rice option. The prawns were absolutely delicious. The meal also came with a tasty omelette fried with basil leaves and a pasta salad with ham. On return from BKK I had the chicken curry option which was another winner! This was served with white rice and a side of boiled morning glory. There was also a delicious side of chicken salad. Rarely do I enjoy inflight food and this is one of those rare occasions. What a great way to start and end a holiday!
,,,Business Class,,,5.0,3.0,3.0,1.0,,,5,yes,8,BKK-Chiang Mai-BKK. B777 / A3333. Everything nice nice food etch except very aggressive lady at check-in at Chiang Mai airport with no priority tag.
,,,Business Class,,,2.0,2.0,2.0,2.0,,,2,no,2,Out on 18th January return 2nd March. Both flights on the 747 as our son is a full time wheelchair user and can get to seat on lower deck without transferring to an aisle chair. Terminal 2 a nightmare as no assistance was offered and signage is poor. 747s being phased out not before time as both flights the seats were stained and cabin in need of a good clean. Out to Bangkok again in July and looking forward and hope this flight on the new A380 if we can access the upper deck in business class with our son and cabin crew have improved. Food on a par with most airline food - uninspiring! Inflight entertainment kept dropping out and had to be reset 3 times. We fly with Thai 2/3 times a year to Bangkok and sorry to say the service seems to have got worse on international flights.
,,,Economy Class,,,4.0,4.0,4.0,3.0,,,4,yes,8,Thai Smile BKK-UBP in economy. Very pleasant and efficient service for this one hour domestic hop. Far superior choice than either Nok Air or Thai Air Asia out of DMK. Suvarnabhumi is much easier and more civilised than Don Mueang and much more convenient if you have an overseas connection. Check in was relatively easy short queues through security and spacious comfortable concourses and gate seating. Clean comfortable A320 with attentive efficient service. Far superior to the old Ryanair B737s flown by Nok Air on the DMK-UBP route. Would recommend.
,,,Economy Class,,,3.0,2.0,1.0,1.0,,,1,no,1,TG 911  30th Jan 2015. Inbound flight TG916 on 27th Feb 2015. I have been married to my Thai wife now for 25 years and we have both travelled with Thai Airways for most of those years. I have just returned on TG916 on the 27th Feb 2015 and it is so sad to see an airline as good as this going down in quality. The food ran out the audio didn't work one toilet was out of order to the the extent the flight crew actually removed the toilet pan right next to my seat. When I said my audio did not work staff checked it and totally agreed with me but did nothing to help even though the flight had 9 unused seats. I know Thai people do not like to lose face but this service loses face for Thailand. What a shame.
,,,Economy Class,,,5.0,5.0,4.0,3.0,,,4,yes,10,CMB-BKK TG 308 26 Nov 2014. BKK-CMB TG 307 3 Dec 2014. I traveled from Colombo to Bangkok and then Bangkok to Chaing Mai (round trip). Everything was excellent. They have a variety of food and beverages of good quality. Customer care was pleasant and good. The toilets were not very clean which maybe due to the passengers' way of using the toilet. Other than that everything was good. I recommend this airways for anyone who is willing to travel comfortably.
