status,aircraft,travel_type,travel_class,route,date,seating_comfort,staff_service,food_quality,entertainment,wifi,ground_service,value_for_money,recommended,overall_rating,review
,A330,Couple Leisure,Business Class,Sydney to Kuala Lumpur,June 2015,5.0,5.0,5.0,5.0,,4.0,5,yes,10,"Initially booked flight in economy at a great price and was invited to bid for an upgrade to business which I did and was accepted (overall price bid for this seat was exceptional). Given priority at Sydney airport check-in/immigration and access to the business lounge which was a lovely touch. Business class seats were roomy and very comfortable. Staff were pleasant, nothing was any trouble and food was really tasty (Nasi Lemak and gorgeous Malaysian chicken/beef skewers later in the trip before landing). If MAS can maintain this standard, they are on a winner. A very enjoyable flight."
,A333 and B772,Business,Economy Class,CAN to AMS via KUL,June 2015,5.0,5.0,5.0,4.0,,5.0,5,yes,9,"CAN-KUL-AMS on return business trip recently, on a very low price. The service was very good in all flights. Cabin crew are very friendly, attentive and efficient. During the long-haul fight, cabin crew keep the passenger hydrated by serving beverages. KUL-AMS on Boeing 777-200, legroom was very large, seat was comfortable yet old, but IFE display very poor (content are rich). CAN-KUL A330-300 legroom was ok, IFE very good, seats new and comfortable. The food were also great, I would recommend the Nasi Lemak. Check-in was efficient. Great to see that the cabin was quite full in all lags. "
,A330-300,Solo Leisure,Business Class,Adelaide to Kuala Lumpur,June 2015,4.0,5.0,5.0,5.0,,5.0,5,yes,8,"Quick and speedy checking at Adelaide airport, access to the Qantas Lounge. Overall a great flight. Malaysia Airlines crew do a great job, the service was friendly and food excellent. IFE had a decent number of recent movies to pick from. Seat on the A330 is an angled flat bed not a lay flat, but for a daytime flight this isn't a issue."
,,Couple Leisure,Economy Class,Adelaide to Hong Kong via KUL,June 2015,4.0,4.0,3.0,5.0,,5.0,4,yes,9,"Reasonable legroom, and the food was quite good for economy, with adequate portions. Wine was okay. Entertainment system had good screen and plenty of choices. Cabin staff were polite and efficient. Baggage transfer between flights at KUL and final delivery at Hong Kong was also fine. A smooth, good value experience."
,A330-300 / Boeing 777-200,Couple Leisure,Business Class,Melbourne to Kansai International,June 2015,3.0,5.0,4.0,4.0,,4.0,4,yes,8,"Our first time on Malaysia Airlines and we boarded the day after all staff were given notice of dismissal, so we were a bit apprehensive about the likely mood on board. We should not have worried. Staff and service was excellent on our flight to Kuala Lumpur and through to Kansai on 4 June. Same good service for our flights back on 18 June. Food okay and plenty of it. Only complaint is the old style sloping seats which are a bit uncomfortable if you have experienced lie flat seats. Will use their service again if their flight schedule meets our needs."
,B737-800 / B777-200,Family Leisure,Business Class,SIN to HKG via KUL,May 2015,3.0,4.0,4.0,2.0,,5.0,5,yes,8,"Had my MH upgrade approved! My outbound flight SIN-HKG via KUL was good, due to short connecting at KUL, only able to grab a short time in Satellite Golden Lounge.  KUL-HKG inflight service was nice, good selection of food/wine. Need improvement on IFE (old and bad headset). Ground staff was friendly, speedy check-in for Enrich Silver Member at dedicated counter at KLIA, priority boarding was announced too. FA are friendly and smile, addressed me by name and chatty. Seat was so so, a bit hard and not reclining to a proper flat bed. Inbound HKG-KUL was fine at first, boarded aircraft but  delayed 1hr and then delayed another hour due to techincal problem. Hence I missed my connecting flight KUL-SIN. Approached ground staff, requested to access to the Golden Lounge (I fly Economy class for my inbound leg) but got rejected, but was given meal vouchers to spend for dinner. I would fly again with Malaysia Airlines."
,Boeing 737-800,Solo Leisure,Economy Class,TPE to JHB via KUL,January 2015,3.0,3.0,4.0,3.0,,4.0,4,yes,7,"Malaysia Airlines need to control customer hand carry baggage, all of the overhead bin was full and the passenger next to me was sitting with all of their belongings (4 bags). The food quality and portion was acceptable and delicious. Seat is comfortable but the legroom was limited when the passenger in front reclines. The IFE can be better if Malaysia Airlines change their poor earphone."
,Boeing 737-800,Solo Leisure,Economy Class,Kuala Lumpur to Tawau,June 2015,4.0,3.0,2.0,4.0,,3.0,4,yes,7,KUL-TWU domestic flight. I have not flew MAS for a long time due its expensive fare compared to Airasia in domestic routes. Certainly a plus point in this route is the availability of inflight entertainment and a new aircraft type of B737-800. The downside was the meal. The quantity was small and was not as tasty. I would fly MAS only if the price is competitive.
,777-200 and 380,Couple Leisure,Business Class,Auckland to London via Kuala Lumpur,June 2015,4.0,5.0,5.0,3.0,,4.0,5,yes,10,"I have been a Malaysia Airlines loyal customer for many years and slowly I have seen their decline over the last 5 years or so but they have turned themselves around. The service, food and wine was the best from Auckland to K.L, and both my wife and I were really impressed. On the flight from K.L I slept most of the way but every one was friendly and great comfort in the big 380, spotlessly clean and a great flight. So impressed that this airline is on its way again to one of the best, good on them."
,A380,Solo Leisure,Economy Class,SIN-KUL and KUL-LHR,,5.0,4.0,4.0,4.0,,,3,no,7,"SIN-KUL on MH602 and KUL-LHR on MH4, the first flight left on time, staff were very friendly and attentive and the aircraft was in excellent condition, but there was a 4 hour delay on MH4. They offered us a free meal voucher and we left on scheduled time at 14:00. The A380 is excellent and super-comfortable even in economy class,  staff were nice and the food was good as well, we've had two full meals and one snack on 13hrs flight. However, because of the delay and the few other delayed and cancelled flights I've seen at the airport I wouldn't fly with them again. "
,Airbus A380,Couple Leisure,Business Class,CDG-KUL,,4.0,5.0,5.0,4.0,,,4,yes,10,"We travelled MH21, CDG-KUL, June 6 on A380. The difference compared with our previous experience was fantastic and we have travelled Malaysian extensively over the past 12 years. Staff were happy and friendly, service was great, food the best I had had on an aircraft in a long time. Great work MAS, I hope the trend continues. Onward flight on MH135, KUL-BNE was also good but the business class seats on the A330 are a poor product comfort wise and need to be replaced."
,,,Economy Class,,,4.0,4.0,4.0,4.0,,,4,yes,7,MH 003 MH 004. Travelled LHR-KUL May 19th and returned May 27th in Economy. Very satisfied. All aspects were very good.
,,,Business Class,,,5.0,5.0,5.0,5.0,,,5,yes,10,KUL to Manila. MH705 11 May. Cabin crew were friendly and polite. Seat was clean and neat. Announcements clear and landing was on time.
,,,Economy Class,,,4.0,2.0,1.0,4.0,,,3,no,3,9/5 MH142 Sydney-KL. 24/5 MH141 KL-Sydney. Malaysia Airlines used to be very good but this is no longer the case. On a return flight Sydney-KL-Sydney service was perfunctory verging on rude. The meals (a brunch and a small snack during an 8 hours flight!) were poor (barely edible and very little choice) and drinks were offered grudgingly. No wonder they have trouble filling-up their flights. We will definitely give them a miss in future.
,,,Economy Class,,,5.0,3.0,3.0,2.0,,,5,yes,9,PEN-KUL-PEN. Booked Malaysia Airlines through travel agency at a low price. I was surprised by the generous leg room offered by MAS and it is wider than any widebody jet operated by Cathay Thai Dragonair etc. However on the first leg the cabin required more attention some food stains from earlier flights were left. The entertainment system works fine but on the return flight the IFE failed abruptly after both engines started. Other than that the cabin crew seemed disinterested in serving passengers on Penang to KL route while crew members on my returning flight were much friendlier. Overall the airline product was good.
,,,Business Class,,,5.0,5.0,4.0,5.0,,,5,yes,10,15 May 2015 KUL-SBW Boeing 737-800. Overall great experience flying with Malaysia Airlines. Fast check-in and helpful check-in staff. Reasonable selection of food and beverages in the Domestic Golden Lounge. Friendly and attentive lounge staff. Boarding was smooth. Quite lucky though to board the B737-800 with Boeing Sky Interior and personal AVOD. Left ahead schedule. Cabin crew were friendly and professional. The meals were nice although have some space for improvement. Would like to fly with Malaysia Airlines again in near future.
,,,Economy Class,,,3.0,3.0,3.0,2.0,,,3,no,5,Left on time. 2 seats next to window which is better than better than 3 for couples. Cabin crew rushing around and not all that pleasant to deal with. They seemed to not enjoy their job all that much. Inflight entertainment system a disaster. One reason being the 777 was old and so to were the screens. No real complaints just up the cabin crew inflight service and get new planes. Awful time to leave at 12.05 midnight. If flying to Thailand as we were take Thai direct it is worth the extra cost.
,,,Business Class,,,3.0,4.0,3.0,4.0,,,3,yes,7,"Melbourne to KL return. The 777-200 is an older plane. I have flown economy on it and while it did the trick I was helped then by the fact that the plane was about 60% full so had two seats to myself. In business I was hoping for a much better experience. I'm a broad fella (and carry a few pounds) and found the seats a bit narrow. They reclined fairly well but the sleeping position was on an angle. Even with the foot stop folded out at the bottom I found myself waking up after having slid down the chair a bit and had to readjust. Satay at the start are nice the meals were a little ordinary. Cabin were friendly and attentive. Entertainment / movies were perfectly fine though there are better ones about with different airlines. The fold out TV and awkwardly positioned tray table head phone jack and power outlet are a sign of the old business class seat design more than anything else. In the end it is ""ok"" and I suspect that business on the A380 would be much better due to newer seats. I am convinced that the catering companies in KL (departure point) are not too flash as the standard of food on all my inbound flights in the past (including this occasion) has been better than my outbound flight. While I could happily fly it again I wouldn't want to save up and fly the 777-200 in business all the way to Europe and back. Melb to KL would be fine though."
,,,Business Class,,,1.0,4.0,3.0,2.0,,,4,no,3,Brisbane - Kuala Lumpur flight MH134 May 1st. Seven hours night flight in a very uncomfortable seat that does not lie flat and let you slide down. Very uncomfortable. Shall avoid any night flight on this airline if possible.
,,,Economy Class,,,1.0,1.0,3.0,1.0,,,2,no,1,"MH19 AMS-KUL 27/03. MH141 KUL-SYD 28/03. MH122 SYD-KUL 10/04. MH16 KUL-AMS 10/04. AMS-KUL-SYD-KUL-AMS in Y. One word: dreadful. Persistent delays on 3/4 sectors. Service onboard is below standard. Toilet supplies are never replenished on any sector. Complaints get a standard ""don't care"" response. Poor communication from baggage handling staff. Delayed luggage process is an utter shambles. In-flight entertainment has limited options. On the first leg the attendant left hot chilli pretzels for my two young children giggled and walked off. I went to change the packs for a different flavour and was rudely told that it's only one per passenger. On the second leg to SYD the attendant brought my children's food out. The attendant confirmed that these were child meals - when I opened it I found it was a spicy dish. I brought this to the attendants attention and asked if they could fetch the child meal that we requested. He stormed over to the people behind us snatched the food from in front of the children and dumped the food in front of my kids telling the people behind me in a very loud voice that I changed my mind. The return service was very similar. Departure out of KL was delayed an hour. If you need the toilet best to go in the early part of the flight as the toilet supplies are never replenished on all four sectors. Arrived in Sydney and with the delay in AMS meant my luggage was left in KUL. My luggage arrived the next evening. The air fares on MH are not the most competitive. If you can go with a competing airline for a similar price or slightly more go with that option rather than MH."
,,,Business Class,,,1.0,4.0,4.0,2.0,,,4,no,5,I flew from Amsterdam to Kuala Lumpur then onto Melbourne I was a little disappointed with the flights the seat on the flight from Amsterdam to Kuala Lumpur was the worst ever I ended up with a really sore back. There was not much of a selection for TV entertainment. The service was good and I enjoyed the satay the most. The cabins could do with a really good clean. I would not use them again unless I hear that the seats have improved.
,,,Business Class,,,3.0,1.0,1.0,4.0,,,1,no,2,I did a return trip from Sydney to London via KL. The SYD-KL flight arrived half an hour early for some reason just making the stopover longer. The KL-London flight was an hour late. This meant I missed my connection and had to sit in Heathrow for 7 MORE hours. The return London-KL was once again delayed meaning another stuffed up connecting flight. The customer service was appalling no member of staff on the planes ever smiled at me. All of the food was inedible (both in economy and business) except the satay. The only decent thing about this experience was the comfort of the A380 seating although the Qantas one I have flown was superior in more ways than one. Last time I'm flying Malaysian considering how much extra it cost me in rebooked flights and how poor the overall experience was.
,,,Economy Class,,,1.0,2.0,2.0,3.0,,,2,no,2,Just back from a trip from Sydney to Vietnam via K.L. At 194 cms tall I always try for an exit or aisle seat. In Sydney outbound I was first in the Online check in 3 hours before take off only to be told that the plane was full and that I was stuck with the seat I had been allocated which turned out to be in the middle of a 4 seat section. It was an A300 plane and very uncomfortable. In K.L I approached the transfer desk and was assured that I now had an exit seat to Saigon. It turned out to be a very tight window seat nowhere near the exit. On coming back from Hanoi again first in line at check in I was again assured that I had exit seats on both planes to Sydney. Again the Hanoi flight turned out to be a tight window seat nowhere near the exit. Approached the transfer desk in K.L again to be told no exit or aisle seats available except the youngish lady next to this fellow interrupted to point out that there was an aisle seat available and then proceeded to give it to me. Why is it that this is a blatant load of lies? Prior to this I've flown with Malaysia a number of times and always had good service but this experience coupled with very poor seating on the A300 planes has now put me right off.
,,,Economy Class,,,4.0,5.0,4.0,4.0,,,3,yes,9,SYD-KUL B777. Malaysia Airlines is great in the air but crook on the ground. Staff at MH offices in SYD and DEL seem to treat pax as a burden. Queuing times at SYD were long. Inflight service is fantastic. Fares have gone up and TG and SQ are cheaper. MH is great airline with inconsistent service on the ground. I will definitely fly MH and ask friends and family to fly MH in preference to others. But the airline needs to shape up ground services. Also the economy seats on the 777 are narrow compared to those on Emirates 777s. Their planes crew service KLIA is superb. Just fix those loose ends.
,,,Economy Class,,,4.0,5.0,5.0,4.0,,,5,yes,8,DPS-KUL v. v. Flew on Christmas eve 2014. For first leg (DPS-KUL) there was no IFE in every seat. The plane was bit old but the cabin crews provided nice service. I got late dinner and for me the taste was good. Second leg (KUL-DPS) the plane was newer and they provided better IFE. still got nice service from the cabin crew but the meals that they served was so so. But overall this airline is nice and I would not mind flying with MAS again.
,,,Business Class,,,4.0,3.0,2.0,3.0,,,2,no,4,Only positive things I can say is the seat on the Airbus 380 was one of the most comfortable I have used and the satay was lovely. From Heathrow seat very comfy and the satay was very nice but make sure you have 2 or 3 serves as the rest of the food was inedible certainly not up to the standard of other (cheaper) business class meals I have eaten. Chef on call as advertised by them was not available and to order the meals you had to call would have been ok but I had 2 numbers and each number was a message that told me to call the other number. IFE and service moderate have had much better. Late into KL so was herded straight onto next flight to Sydney (Airbus 330-300) seats were very uncomfortable so slanted I kept falling down them no way to get comfortable at all I had an angled seat on a much cheaper airline and it was much more comfortable that this one it was just slanted so legs ached no matter what position it was put in. Again meal inedible and sandwiches (breakfast) given post landing were minuscule and service was less than adequate.
,,,Economy Class,,,5.0,5.0,4.0,4.0,,,5,yes,8,HKG-KUL-JHB in 777-200ER and old 737-800. Very comfort seat with large seat width and legroom for 772 but the seat width for old 738 quite disappointed. Small and old PTV in 772 but the amount of selection of programmes are the same as other medium-haul flights in modern aircraft's. Food served was delicious but the side dishes and beverages was just moderate. Excellent staff service in both flights. I would recommend 772 but not recommend old 738 on medium-haul flight.
,,,Business Class,,,4.0,5.0,4.0,4.0,,,5,yes,9,Flew KUL-KIX (26/3) KIX-KUL (2/4). Successfully upgraded to business via plusgrade. All in all very pleasant experience considering the very small amount I paid for the business seats. Staff were very courteous and polite always addressing me by name and attended to my needs very quickly. Flight supervisor of the KUL-KIX was a very senior male steward. Very professional and casual at the same time. He would engage in informal conversations from time to time - nice personal touch. Food was standard business class meals. Satay as always was tiptop. The only down side I felt was the fact that there was no amenities kit provided for a medium-haul flight.
,,,Business Class,,,3.0,3.0,2.0,4.0,,,3,no,3,Flew Sydney to KL on 19th March in business class and it was very average. The food was a big disappointment with only about 10 of us in the cabin and one of the 3 choices had gone before they were half way through the service. The cabin was grubby and when we lifted the tray table for dinner there were hairs and old food in the cavity where the tray was stored. The crew were pleasant enough but no one stood out for service with a smile! We try and fly Air New Zealand when possible as they are slick and definitely worth the price. Come on Malaysian clean up your act!
,,,Economy Class,,,2.0,4.0,4.0,4.0,,,4,yes,7,PER-KUL-NRT on A333. Service good flights on time food OK. IFE had a good selection though it did need a reboot on the first flight. Aircraft new and very clean seat not so comfortable though noticed this especially on the 2nd red-eye flight.
,,,Business Class,,,4.0,4.0,3.0,3.0,,,5,yes,8,"Flew from Manila to Paris via Kuala Lumpur round trip. Flights were generally on time and slight delays were due to airport issues and not the aircraft itself. Sat in the front part of business class on the A380 (row 7&8) and seats were quite comfortable. The controls worked well and only comment I have is on flat mode it might not fit someone in excess of 6 feel tall (I'm 5""11). The bathrooms at the front of the 380 were the biggest I've seen on an airplane and was generally clean the whole trip. There were some cracks (covered by tape) and spills (cleaned up by not so nice looking rags) at the galley which I think MAS needs to repair. Food was good. Satay was great (even had a second serving) but the rest was standard business class food. They ran out of some spirits because they only used baby bottles instead of a proper large bottle. Staff were courteous as they always called you by your name and acted fairly quick to requests. They were quite engaging during lean periods of work which was actually nice. Just a minor comment. Overall MAS was a very pleasant experience for me and wouldn't mind riding on it again and recommending it to friends colleagues and family."
,,,Economy Class,,,5.0,4.0,4.0,4.0,,,5,yes,9,JHB-KUL-CAN in new 737-800 and A330-300. Good legroom seats and offer high quality and sensitive touch screen PTV in every seats. The food served was excellence but the juices and coffee were just moderate. Various selection in IFE system except some categories. Staff service is better in domestic flight. Definitely Malaysia Airlines will be my first choice for flying.
,,,Economy Class,,,5.0,5.0,4.0,5.0,,,5,yes,9,SYD-KUL return Airbus A330-300. Both flights were on time. Planes were clean seats comfortable excellent IFE. The service was wonderful especially from SYD to KUL. Food was good alcoholic drinks were available. Fantastic value for money. Highly recommended.
,,,Economy Class,,,3.0,5.0,5.0,5.0,,,5,yes,9,Flew from Brisbane to KL then Bangkok 3rd March Red Eye. First flight was great plane was clean and food was great. TV staff were so polite I was having a few vodkas and the staff actually came to see if I was ready for another drink they couldn't do enough. 2nd flight - plane a lot older staff not as polite but good flight. Returned 18th and 19th March - Staff were great on both flights food was great had no problems at all.
,,,Economy Class,,,4.0,4.0,3.0,3.0,,,4,yes,7,Flew economy class from LHR-KUL return. Flying on the 18th March and inbound 26th on A380. No foot rests no hot towels and only two meals offered on such long flights. Packet snacks were available from the galley however. Drink runs were made and IFE was good but navigation could have been better. Noticed on the flight map that we avoided all of Ukraine taking a slightly longer route hence a little late into KUL.
,,,Economy Class,,,5.0,5.0,5.0,5.0,,,4,yes,10,KUL-PEN Economy class on Boeing 737-800 Boeing Sky Interior. Smooth boarding attentive cabin crew AVOD in every seat. Peanuts and beverages provided on this short 40 mins flight. Comfort seat and legroom was fine for a short flight. Price was a bit higher than normal due to Chinese New Year Eve as most Chinese were going back home to celebrate.
,,,Business Class,,,4.0,5.0,5.0,3.0,,,4,yes,9,Flew MH16 KUL-AMS on March 21 Seat 03J and subsequently MH19 on March 28 Seat 02C. Good experience with the inflight supervisors and the selection of food and presentation. Attentive and always with a smile. The amenities kit were good but the sock not usable beyond 1-flight. The IFE was ok with not many choices of latest movies. Headset provided were faulty but exchanged upon request (MH19).
,,,Business Class,,,4.0,5.0,5.0,5.0,,,5,yes,10,Flew one leg Business class KL - Melbourne. Early Jan 2015. Had 5 hours to wander in the airport and went between both Business lounges and the shops. I think the airport is the best in the world for passengers. I agree the lounges are crowded but so are all lounges these days. I loved the lounges! Food was fantastic in them but more so onboard and always was in Economy as well. Service was one of the best and although bed could of been more comfortable it was a great flight.
,,,Business Class,,,5.0,5.0,5.0,5.0,,,5,yes,9,BNE-KUL-BNE Feb 2015 - Business via MH upgrade bid. I fly a lot this is my first time flying long-haul Business. The Qantas Lounge (shared by MH) in BNE is excellent. The MH Golden Lounge at KLIA albeit spacious is overcrowded the service is mediocre largely due to unstable Wi-Fi connection and chaotic service at the barista station. The in-flight experience both ways is the best I have had. The cabin crew were very attentive and friendly they addressed me by my name. The signature satay's reputation is well-earned and the three-course meals I had on both flights were well-refined. Hot towels offered multiple times throughout the flight is a nice touch. Great IFE selection and the reclinable seat was very comfortable I slept very well.
,,,Business Class,,,5.0,5.0,5.0,5.0,,,5,yes,10,MH 019 AMS to KUL 5 March 2015 Business class. The airplane was spotless and the crew welcoming and kind. The service was excellent and the food very tasty. The seat was comfortable enough for me to get 9 hours sleep on a 12+ hour flight. It was most enjoyable.
,,,Economy Class,,,2.0,1.0,3.0,4.0,,,4,no,4,The airline is a mix of good poor and very bad. The first problem was booking vegetarian meals it can be missed if booking online and no way of changing online once booked. Had to phone twice to get it sorted the website quotes a number in Malaysia to phone found a UK number that redirects and considering I was on hold for 30 minutes thank goodness I did! The first flight (LHR-KUL) was excellent got seats in upper deck and was less half full ample drink runs and very friendly crew IFE was excellent. KUL-MEL BNE-KUL what difference snarly crew things were thrown at people and I saw a couple of people even being shouted at. For BNE-KUL leg the seat belt sign was left on for 5 hours even though no turbulence and crew refused any hot drinks. I looked forward to KUL- LHR but was in bottom deck of full flight and seats are very uncomfortable there and only 2 drink runs were done for 14 hour flight people were all pressing call button. Reason I chose Malaysia is so we could get BA miles but when returned discovered no miles awarded as was 'deeply discounted fare' even though was not cheapest and only £10 cheaper than CX who would have given miles. Not worthy of oneworld membership based on economy product.
,,,Economy Class,,,4.0,5.0,5.0,5.0,,,5,yes,10,MH408 on 20th Feb 2015. Kuala Lumpur to Taipei. Excellent customer service. Cabin crew were very friendly and professional. The food was delicious. The IFE was good in choice and excellent. Overall excellent flight service and comfortable seat. I will keep flying with MAS.
,,,Business Class,,,5.0,5.0,4.0,4.0,,,5,yes,9,"Business class MNL-KUL/KUL-CDG and CDG-KUL/KUL-MNL. The crew on all our flights were very friendly and efficient (especially on MH21 on 7 March 2015). The seats were comfortable on the A380 and the food was good as we used the ""chef on call"" option. Not that big an issue but my only negative point in an otherwise very pleasant experience is that our luggage did not arrive with us in Manila and we had to wait for over two hours for our checked baggage to arrive on a subsequent flight."
,,,Business Class,,,4.0,3.0,3.0,4.0,,,5,yes,6,Flew Bali to Bangkok via KL on the 16 February. Took part in the business upgrade promotion and was successful. This really was a tale of two flights. The first leg to KL was just ok the food was terrible though and the flight attendants disinterested. After a few refreshing hours in the lounge at KL it was time for the flight to Bangkok again business class. Same aircraft 777-800 and what a difference with an energetic and professional crew. In all honesty would have been disappointed if I had paid a full business class fare.
,,,Economy Class,,,4.0,4.0,5.0,5.0,,,5,yes,8,Travelled on MH176 from MLE-KUL. Was a redeye flight and was glad to catch some sleep. Meal was served and to my surprise it was a full meal! (Bun with butter salad main dessert) I was expecting the Mealbox that only consisted the hot meal and a cookie. Kudos to MH for that. Cutlery still isn't metal but same time isn't the crappy plastic ones. It's the more solid type of plastic! Kudos to them again. Enjoyed the Boeing Sky Interior on the B737-800 9M-MXH. Plane was very clean but MAS has to reconsider changing their pillows as they are so bad. That's the only downside other than the 20 minute delay which was due to the late arrival of the aircraft and runway congestion (both SQ and EK had to depart at the same time). Definitely recommend it as the price I paid is 3-4 times cheaper than SQ.
,,,Economy Class,,,3.0,4.0,3.0,3.0,,,5,yes,8,I am a frequent customer of MAS. I have noticed that there are some improvements and also down falls. Their improvement is that they changed all their aircraft to new ones. The down falls are that the new seats are really tight (especially on the 737) Food portion decreased tremendously (even on the A380 routes) in-flight entertainment was fine but compared with other airlines its considered less and their hard products aren't really much to be impressed about. Their cabin crew are friendly but they can definitely do better. But the price is really good so i have no complaints about that. I really hope MAS would step up their game if they want to compete with other airlines. But all in all it is a good airline.
,,,Economy Class,,,2.0,4.0,3.0,3.0,,,2,no,1,Just returned from holiday to Thailand flying out from London to KL and on to Krabi. First time with MA. Both flights were late but that was the least of the problems! We arrived in Krabi on Saturday 28th Feb - our luggage arrived late on Sunday 1st Mar. Several other passengers on the flight and the following flight that afternoon suffered the same problem. Coming home we flew from Koh Samui to KL and then on to London - again both flights were delayed. This time however there was a 50% improvement they managed to deliver us and 1 of our 2 cases at the same time and in the same place - well done MA! Again there were around 20 other passengers who had delayed baggage. Seriously what kind of an outfit manages to mislay a passenger's cases twice on the same trip? Absolute shower. I shall never fly with this airline again.
,,,Economy Class,,,4.0,5.0,5.0,5.0,,,5,yes,10,MH408 on 20th Feb 2015. Kuala Lumpur to Taipei. Excellent customer service. Cabin crew were very friendly and professional. The food was delicious. The IFE was good in choice and excellent. Overall excellent flight service and comfortable seat. I will keep flying with MAS.
,,,Business Class,,,4.0,4.0,4.0,1.0,,,4,yes,5,Took SIN-KUL-PEN-KUL-SIN in February 2015 on Business Class. Each short leg I was served a hot tasty meal with linen napkins I was quite surprised. Very friendly professional staff. Clean cabins and warm Service. I was quite happy. There was no entertainment during the short flight.
,,,Business Class,,,4.0,4.0,3.0,3.0,,,4,yes,8,Flew Bali - KUL (777) and KUL - Krabi - KUL - Bali (737). The 777 cabin is old and dated but the sense of space is unbeatable. I would even prefer it over their 'newer' A330 longhaul business seat. On the three 737 sectors nice comfortable cradle seats with in seat AVOD IFE on two of the three 737 sectors. On the KUL - Bali flight without in seat TV we were given portable IFE players which was unexpected on such a short flight. Crew were excellent - considering that they all would have lost friends and colleagues this is a credit to them. Food was good a choice of three mains on each flight. Would definitely recommend.
,,,Economy Class,,,3.0,2.0,2.0,3.0,,,4,yes,5,Reasonable Business Class Product but economy is not as god as other full service airlines. Flew BKK-KUL economy KUL-SYD Business and SYD-KUL-BKK economy. Business was due.to an MH Upgrade bid being accepted. I found the staff in business were friendly and proactive but in economy they can be surly and do not go out of their way at all to be of assistance. Golden Lounge in KUL was large but the food selection was limited despite Malaysia having some excellent dishes. On board the satay was excellent but my chef on call meal was accompanied by very hard vegetables. Dessert had no choice and was not exciting. Wine choice was excellent. The seat is better than economy but the angle made me feel like I always had to prop myself up so thank goodness for the footrest. Economy food was lacklustre and the wine is just palatable. Service not happy no menus and it took more than an hour for drinks to be served on a two hour flight. I did not see the staff come through with water or other drinks once. IFE is OK but it takes some time to get going and the collect the headphones a long time before landing and then show arrival videos. OK for a first time flyer but annoying for more frequent travellers. Overall it was safe online check in 48 hours before flight is good safety not an issue. MH just needs to elevate staff attitudes and encourage a bit more friendliness and the perception of their product will improve even if the hard product does not. Good prices make MH a decent choice but they are not as good as other one world carriers.
,,,Economy Class,,,4.0,5.0,5.0,4.0,,,5,yes,10,KUL-LHR MH04 Economy 13th Feb 2015. The flight is slightly delayed for about 30 mins waiting for air traffic controller's authorisation for departure. Cabin is clean and seat is only as comfortable as any economy seat can be. Inflight meal: got a pleasant surprise of satay being served to all economy passengers. Although only a very small portion it is a remarkably nice effort. Both lunch and dinner are adequately proportion edible nice. Seated at 80G the flight attendant in charge of that aisle was excellent. She helped 2 elderly couples who initially were seated in the middle 80E F to empty seats in front for their convenience. Same upbeat moods were also seen in other staff casual chat with passengers including helping some of the passengers in taking pictures. Inflight entertainment is good. Wide selections with both new and old movies all functioning well. Flight overall was smooth. Landing is smooth as always. Arrival is about 30mins late and that is inclusive of 3 circles over London sky due to congestion in Heathrow. Luggage are out by the time I got through the immigration. No damage noted. All in all a very satisfactory journey and glad to see the cabin staff in an upbeat mood. With the price that I got (unbelievably low) it's really a winner.
,,,Economy Class,,,5.0,5.0,4.0,4.0,,,5,yes,10,Johor Bahru-Kuala Lumpur in Boeing 737-800 and Kuala Lumpur-Guangzhou in Airbus A330-300. Both flights were on- time with fast boarding. The service from flight attendants was great even thought the meal service was delayed due to shortage of crew during my flight to Guangzhou. The refreshments served were just moderate but the meals served were excellent both Nasi Lemak and noodles served with chicken and black pepper sauce. Very comfort seat and various selection in its inflight entertainment system except for some categories. Can get a 5-star service with less money spend would recommend.
,,,Business Class,,,5.0,5.0,5.0,5.0,,,5,yes,10,KUL-TPE (21 Feb MH408) and TPE-KUL (28 Feb MH367) with B738. Excellent service by very professional crew on both flights. Excellent food (especially the satay) and wine. Seats definitely comfortable for the 4 hour flight. The Purser on the TPE-KUL flight surprised me with a gift (being a One World Platinum). I look forward to flying MH again.
,,,Economy Class,,,4.0,1.0,1.0,4.0,,,4,yes,5,MEL-KUL-PNH/BKK-KUL-MEL. My trips were nothing to cheer about and as a strong supporter of MAH for a long time I considered myself as a low-maintenance passenger still I came out of flying with MH very disappointed. Crew members were so-so on their performance. Meal serving time looked like they do a sprint race rushing through to have the job done quickly so they'd time for themselves behind those blinds. There was only one time of drink offering between meal during 7h and 10mins. That soggy roll/sandwich served as breakfast was so pathetic and inedible. It's amazed me how once a five star carrier now becomes the ordinary one. MH please raise your game and don't take your passengers for granted.
,,,Business Class,,,4.0,4.0,4.0,4.0,,,4,yes,7,LHR-KUL-ADL and return. A380 very quiet and comfortable no problem sleeping meals fine especially the Satay. A330 on the second leg the seating not at the same standard but just about OK for the length of trip. The only problem we encountered was the return KUL-LHR leg delayed by over an hour with no sign of any apology FA were also very poor hardly a smile to be seen and quite abrupt which in my experience is most unusual for MH.
,,,Business Class,,,5.0,5.0,4.0,5.0,,,5,yes,10,Took MH760 from KUL-SGN on 19th February 2015. I was upgraded to Business Class through MH Upgrade option. Definitely worth the money. The Regional Golden Lounge was superb! The lunch served Chicken Biryani was delicious together with Cappuccino Cake as a dessert. Cabin crew was usual MH top notch friendly staff definitely recommend the MH Upgrade option to experience MH Business Class service. Will always choose MH as preferred airlines to fly with.
