status,aircraft,travel_type,travel_class,route,date,seating_comfort,staff_service,food_quality,entertainment,wifi,ground_service,value_for_money,recommended,overall_rating,review
,,,Economy Class,,,3.0,2.0,4.0,3.0,,,4,no,,Just arrived home from my trip and am appalled at the lack of service I received after our flight from Gatwick to Hanoi was delayed over 24 hours on 21st Aug! Left in the Airport from 1.30pm until 10pm not knowing what was happening and only updated every 2 hours. At 10.30 told that we were going to the Sofitel for the night and we should fly out at 11am the next day. Upon arriving the next morning we were told that the flight was delayed again and should leave at 1.30pm. During this whole ordeal we were only given two $7 meal vouchers! Once we boarded we were given a letter to explain the delay to our insurance companies but this letter only stated that we were delayed 23 hours! I finally got the chance to try and get some information when I was flying out of Hanoi to Melbourne and to see if I could get the time on my letter changed. I was waiting for over an hour at the help desk while they tried to find out what time we left as the records showed we left at 9am! Told there was nothing they could do. I can't complain about the price of the flights and the in flight meals. If you don't mind delays and are on a budget - go with Vietnam Airlines.
,,,Economy Class,,,3.0,3.0,3.0,2.0,,,4,yes,5,I have just returned from a trip to London from Melbourne via Hanoi. Vietnam Airlines provided the cheapest flight on this route. I understood that when booking a cheap flight that I would get what I paid for. Better than I thought there were personal screens with a choice of about 2 dozen movies and the food ranged from very good to ok (depending on leg). It was the little things which let it down Hanoi-London my screen did not work London- Hanoi my seat did not recline Hanoi-Ho Chi Minh they had double booked my seat so I was moved to another seat. Was I unlucky? - maybe. The biggest issue however was the Vietnam Visa issue. My travel agent (and I) had not arranged a Vietnam Visa (as the Hanoi-HCM flight is a domestic flight and requires transfer to domestic terminal) so when I arrived at Tullamarine for the first leg of my flight I was asked to step to the side and made hurried and stressful arrangements for a last minute Visa pre-approval letter. The Vietnam Airlines customer service officer on hand was very helpful but it would have been better if (i) the need for a Visa had been clearer at time of booking or (ii) there could be some arrangement meaning that Visa is not required for transit.
,,,Economy Class,,,3.0,5.0,5.0,2.0,,,4,yes,9,TPE-SGN (Ho Chi Minh City). Economy class. Great experience. Friendly flight staff dressed smartly dressed in uniforms. Pleasant lunch and they offered me an extra (free) beer. In flight entertainment isn't much but who needs that when you have a good book or a tablet.
,,,Economy Class,,,3.0,4.0,4.0,2.0,,,5,yes,7,Just back from the UK flew Sydney - Ho Chi Minh City - London and back the same way. SYD-HCMC flight was better than HCMC-LHR plane was newer and more comfortable and in-flight entertainment was better. HCMC-LHR plane was older and due a refit/upgrade as in-flight entertainment was very limited for a 13 hour flight. Food was better than we imagined offering a choice of western or Asian style and staff were very attentive and pleasant serving drinks frequently. Only thing that got our goat was the 8 hour layover on the way out and the 13 hour layover on the way back although VA provided meal vouchers for the wait in the airport we felt somehow spoiled by Emirates who provided a hotel room in the same circumstance. You can leave the airport provided you get a letter from the Vietnamese consulate prior to arriving in the country we were not aware of this. All in all for the price we paid ($1500) each Sydney-London return it was value for money and would use Vietnam Airlines again but would sort out a visa first. Give them a go if your on a budget or pay double and fly a brand airline the choice is yours I have been as honest as I can as I myself read these forums before travelling and was pleasantly surprised.
,,,Economy Class,,,2.0,4.0,2.0,1.0,,,3,no,2,Just flew Hanoi - HCM - Sydney. Flight delayed out of Hanoi. Also delayed 40 mins or so coming out of HCM (for some reason that we were not told) - we sat on the tarmac getting hotter and hotter as the aircon wasn't working well. Very limited choice of inflight movies. I could not watch any because the sound wasn't working on my system and staff said there was nothing they could do. Plane was old and seats very close together and hard. Woman next to me was texting after takeoff and staff said nothing. Staff were pleasant and tried hard but couldn't really compensate for overall poor customer experience. Would suggest avoid this airline if you possibly can.
,,,Business Class,,,4.0,3.0,3.0,1.0,,,3,no,,"Flying SGN-KUL on 18 August with old parents. Manage to upgrade the business class via option town. Special meal requested during the booking and special meal was confirmed. I took my own initiative to double confirmed on the special meal. It printed clearly on the boarding pass. No special meal is served. The reason given from the Leading Steward ""We do not received any information regarding your request""."
,,,Economy Class,,,3.0,3.0,4.0,4.0,,,5,yes,6,Flew from Melbourne - Ho Chi Minh - Paris. Great flight for the price food was good service was fine staff don't smile much but overall we enjoyed our flight to Paris. Home from London flying Vietnam Airlines stop over in Hanoi made it a long flight having to catch an internal flight to Ho Chi Minh then onto Melbourne but the prices were excellent. Saved around $4000 by flying with them.
,,,Business Class,,,5.0,5.0,3.0,1.0,,,5,yes,8,Recently used VN for our domestic flights in Vietnam during our recent trip. Both flights departed and landed on time. Paid the extra for business for the extra luggage allowance you get. Seats were spacious and comfortable and a drink and snack was provided even though very short flights. Crew smiling and pleasant. Would highly recommend for domestic flights around Vietnam.
,,,Economy Class,,,1.0,3.0,2.0,1.0,,,2,no,3,Flown two long haul flights (Gatwick-HCMC-Gatwick) further three internal flights with them. Whereas the internal flights were fine (comfortable seats ok food quick check in etc.) the long haul flights are another beast. The seats are hard the armrests would not fold up the leg rests dig into your legs when folded up particularly the aisle seats have a metal box underneath them which further limits the leg space. The inflight entertainment either does not work or is very limited. The food is very bad. Online booking of seats is not possible turning up 4 hours before departure is still not good enough to secure an emergency exit seat or similar. Would not recommend this airline for long haul flights.
,,,Business Class,,,4.0,5.0,5.0,4.0,,,5,yes,8,Just had 4 four flights with Vietnam Airlines (July 2013) 2 long haul Gatwick to HCM and Hanoi to Gatwick and 2 internal. We managed to secure upgrades to Business Class (relatively easy and inexpensive) for the long haul flights. No complaints whatsoever cabin was good service was exceptional. food was great. When the flight crew were not in the cabin and I wanted something I just went and asked as on most long haul flights irrelevant of cabin class the crew are in the cabin for only a short time. The internal flights (not business class) once again were very good staff pleasant and so on. I obviously have not experienced the basic long haul flight cabins and service but for what we had and the little amount we paid for the 15000 miles I traveled with them I am very pleased.
,,,Economy Class,,,1.0,1.0,1.0,1.0,,,1,no,,Flew to Paris. 2 days before the flight discovered we needed to purchase a landing VISA to transit through the country. When we checked in we were only given boarding passes for the first leg of the trip and told we would have to collect our bags once we had purchased our VISAs. First flight from Melbourne to Ho Chi Minh City our head sets didn't work and flight attendants unhelpful. Request for vegetarian meals was not granted. Upon landing in Ho Chi Minh City we raced to the VISA counter. Once we got them we collected our bags and were given boarding passes for a domestic flight to Hanoi. Boarded only to disembark due to a 'technical difficulty'. 20 mins later given new boarding passes and allowed to board the same aircraft. In Hanoi we made our flight to Paris with 15 mins to spare. Unfortunately the process had to be repeated coming home with additional cost for the paperwork needed for the VISA. After a 13 hour flight from Paris we had to collect our bags clear customs and recheck in. Followed by an 8 hour wait in Hanoi's Domestic Terminal which is very small and lacking in facilities followed by another 2 hour flight to Ho Chi Minh and a further 3 hour wait before we boarded our plane to Melbourne. We would not recommend flying with this carrier. They weren't reliable friendly or cost effective in any way.
,,,Economy Class,,,3.0,4.0,4.0,3.0,,,5,yes,8,7th July on VN144 returned on 23rd on VN942. I was very nervous to fly VA long haul after reading all the reviews online therefore I was very pleasantly surprised on my outbound journey! Plane was clean the stewardesses were friendly and polite the food was amazing and the in flight entertainment worked! And to top it off we got free meal coupons (breakfast and lunch) at the airport restaurant because we had a long wait. However the return flight wasn't as pleasant as the plane seemed slightly smaller and the leg room was terrible. Still considering I half of what I normally would I couldn't complain. All in all a good airline.
,,,Economy Class,,,3.0,3.0,2.0,2.0,,,2,no,3,Sydney - Ho Chi Minh - Frankfurt return. On the first flight from Sydney to Ho Chi Minh the flight attendants huddled in the back while they sat and talked. I had a 7 hour layover on the way to Europe. On all flights there were some good some bad flight attendants. Also on all flights the food was just ok. A Vietnamese friend of mine said I should bring some extra food of my own for this same reason. Check-in was a nightmare due to inability of people to queue up as well. The inflight entertainment didn't work on the first 12 hour flight back and it kept restarting on the second 10 hour flight. I had a 12 hour layover coming back which is beyond acceptable. I would never fly with Vietnam Airlines again.
,,,Economy Class,,,1.0,1.0,1.0,3.0,,,1,no,,Don't fly Vietnam Airlines if you are anywhere near 6 ft tall. Our flight was called 20 minutes before due flight time 75 minutes later no one had boarded no announcements to explain those keen to get on early were still in the queue. Flight was nearly full but back row was free I asked if I could take a seat was told to get back to my seat. Staff treated passengers with barely disguised contempt. They offered chicken or beef options for the main course and we were one of the first served. My wife and I asked for the beef and were told there was only 1 left! Breakfast was completely inedible I looked around the cabin the food was virtually untouched. Overall one of the worst flights in over 30 years of flying.
,,,Economy Class,,,5.0,5.0,5.0,4.0,,,5,yes,10,SGN - SIN and return. Flight attendants friendly. Felt relaxed and comfortable. Clean cabin and clean toilet.
,,,Economy Class,,,3.0,3.0,0.0,0.0,,,1,no,,My holiday was to start in June 2013 so I booked in Feb 2013. Advised that flight no. 1314 from Saigon to Da Nang. One month before my holiday the flight was cancelled and the times changed - flight no. 1316. Then on arrival in Vietnam advised again that the flight was cancelled and changed to flight no. 1318. On arrival to Saigon airport advised that the flight no. 1318 was delayed for a total of 6 hours for a 1 hour flight. All I can say is that this is very poor service from an airline that has a monopoly position in the local market. They need some serious competition to sharpen up their service standards.
,,,Economy Class,,,3.0,2.0,2.0,1.0,,,3,no,5,Siem Reap - Luang Prabang April 30th. Plane looks new but the cabin was not very well maintained with dirty windows loose tables and my backrest would not stay upright. Disappointing service for the relatively high prices with just a rather disgusting sandwich an apple and soft drinks offered. No tea or coffee or beer. Flight attendants are courteous but do not smile or interact with passengers and that despite the flight being almost empty. However they got us there safely and on time.
,,,Economy Class,,,3.0,1.0,1.0,0.0,,,1,no,2,Flight VN931 on 24 May 2013 from Luang Prabang (Laos) to Siem Reap (Cambodia) an ATR72 aircraft only 7 passengers on board a cabin crew of 3 flight attendants (all men). After takeoff a small meal box with a cake and a desert was given to each passenger no drinks not even water for a 1hr 45mins flight and it was not a cheap flight! A big surprise to see all flights attendants sleeping one in the front row and two others at the rear of the aircraft. They only woke up when the captain announced landing at Siem Reap Airport!
,,,Economy Class,,,2.0,2.0,4.0,1.0,,,2,no,4,Long haul from Paris CDG to Hanoi. Good food on board but service of flight attendants and inflight entertainment is very poor. Have also flown with them domestic and no comments therefore. Flights always on time and good service. Will never fly long haul with them again.
,,,Business Class,,,4.0,5.0,4.0,4.0,,,5,yes,10,Our return flight from Saigon to Gatwick on 22 March 2013 was delayed by 8 hours. When we arrived at Saigon from Da Nang we were met in the arrivals area and were very quickly and efficiently transported to the Park Royal Hotel where we allocated a pleasant room and given vouchers for dinner and breakfast. Next morning an alarm call woke us and after breakfast we were mini-bussed to the Airport and boarded our flight for a very smooth ride back to the UK. It all worked like clockwork!
,,,Business Class,,,0.0,1.0,0.0,0.0,,,3,no,2,"Recently travelled from MEL to HCMC then returned from Hanoi to HCMC and onwards to Melbourne. On the trip from HCMC to Melbourne we were less than impressed. The stewardesses made a great show of coming around to take our meal orders then proceeded to bring the meals out one at a time. By the time they reached us (we were in the centre in row 3) they had run out of our chosen meal so we were given the choice of pho or instant noodles - not what I would consider ""Business Class"" food! There was only one toilet in this cabin. We were not impressed with this airline."
,,,Business Class,,,1.0,1.0,1.0,2.0,,,1,no,,Sydney to Frankfurt on return London to HCMC for a holiday then HCMC back to Sydney. Check in - despite the flight having the same flight number all the way to Hanoi we were told at business class checking that we needed a visa for our transit! Because the HCMC to Hanoi sector was domestic! $137 and a very stressful hour later we had our visa's. No apologies from VA staff that their itinerary gave no indication of this. Land in HCMC and have to go through immigration and customs - at peak arrival time then change to the domestic terminal. Back through more security to finally connect with our flight to Hanoi and onto Frankfurt. On the return we should have known better but get to Gatwick buy our duty free and then find our we are transiting in Frankfurt (again same flight number no mention of transit on our itinerary). Because our boarding pass made no mention of a transit the duty free staffer did not seal our French champagne - consequently we lost it to the German Customs authorities. Even the map in the airline magazine shows direct flights from Gatwick! Finally on our last leg of our journey now travelling with 2 of our kids. We tried to get all of us into the business lounge and were prepared to pay for the kids. But no we could come in they could pay $30 each but had to use another lounge. The lounge was virtually empty it's not as if they were taking valuable seats! Business class seats are not proper beds - not even close - they are hard as nails and the food was awful. Never again! We booked eight people with this airline and it was a massive mistake.
,,,Economy Class,,,4.0,3.0,2.0,0.0,,,4,no,4,HCMC-Hanoi in economy. Check in at domestic airport staff are not so friendly but did the job. As an elite plus member of sky team you do have sky priority service but can not bring a friend. Vietnam airline also refused Skyteam Elite Plus member to access its lounge. I have to pay 18 dollars to use the lounge. Boarding was smooth 777-200 aircraft has best economy seat. No AVOD program during the 2 hours flight. Cabin crew did the basic work and nothing really special food was pretty average as well only coke and water available. We landed in Hanoi on time luggage out not too long after we landed but my luggage was so wet even the clothes and shoes inside are wet. It is definitely a basic airline and totally 3 star.
,,,Business Class,,,4.0,5.0,4.0,4.0,,,5,yes,8,We travelled Australia to Frankfurt via HCM and London to Australia via Hanoi and cannot complain. We were met in HCM taken through airport to hotel for 8 hr layover fed and taken back to Airport. On way back London Gatwick via Frankfurt to Australia we had great crew good meals. Yes seats not lie flat but good all the same. Service was friendly especially on Hanoi-Sydney leg. Yes planes not the newest but great leg room and food good. Overall would highly recommend them as alternative Australia to UK Europe Airline. Bonus if Flying Business class out of Sydney you use the Qantas Business lounge at Sydney.
,,,Economy Class,,,4.0,4.0,4.0,0.0,,,4,yes,8,We flew 4 legs between Bangkok and Ho Chi Minh and Ho Chi Minh and Cam Ranh. All the airplanes were new and reasonably clean. Sufficient leg room. Service was efficient though not overly friendly. We got the special meals we had asked for on the international leg. Flights were pretty much on time and check in was quick and easy. Baggage arrived without much delay. No complaints.
,,,Economy Class,,,4.0,3.0,3.0,3.0,,,4,yes,7,Flew several domestic flights and BKK-HCMC. Domestic flights on new A320 only bottled water offered. Staff friendly As a Sky team elitePlus member no access to lounge on domestic flights however they do offer Sky priority at check in. No mileage for lowest booking classes but tickets were very cheap. From BKK to HCMC a small hot meal was offered and variety of drinks including beer was available. Lounge in BKK shared with AF/KL and offered a variety of drinks and quite descent food. All in all a 3* product.
,,,Economy Class,,,4.0,5.0,4.0,0.0,,,5,yes,10,SGN to Colombo and return. Smiling staff and friendly service. A pretty good meal on a fairly short flight with beer and wine included. Clean spiffy if not new Airbus equipment on both legs. Highly recommended.
,,,Economy Class,,,4.0,3.0,4.0,2.0,,,4,yes,8,Ho Chi Minh to Bangkok. Flight time is so short (~65 mins) but full service with food tea and coffee. Cabin attendants but take care passenger well. Entertainment is nothing should have some short videos for relax.
,,,Business Class,,,5.0,5.0,5.0,3.0,,,5,yes,4,Melbourne to HCMC on the 30th of April. Absolutely fabulous and best value for money. On time great food smiling attentive service clean plane and clean toilet. Vietnam makes a nice stopover on the way to Europe and all in all a great way to fly.
,,,Premium Economy,,,3.0,3.0,4.0,1.0,,,3,no,4,London-Ho Chi Minh-Danang-Ho Chi Minh-Frankfurt-London. Flew out premium economy to Ho Chi Minh. I was presently surprised. Premium economy seats had a lot of leg room and separate cabin. Service very good food acceptable drinks brought constantly they did run out of gin beer and sparkling wine. However we went to the rear galley of economy and they let us help ourselves to the bottle! Sandwiches also served. Crew were pleasant sometimes off hand. However as tvs don't work and the plane is in need of refurbishment. Both internal flights in economy newer clean planes service good left on time. Return flight via Frankfurt upgraded to business with option town resulted in return journey costing only £140 more each than premium. Lots of leg room seat not flat but enabled us to sleep. Food ok service good at meal and drinks time but didn't see them for 6 hours - everyone was sleeping. Most of the plane was held together by tape and it was dirty. TV worked in business but kept falling over! Not sure I would fly with them again.
,,,Premium Economy,,,4.0,4.0,4.0,3.0,,,4,yes,8,Back to Germany from SGN to FRA on B777-300 in Economy Deluxe. There's nothing negative to say about the flight - I could sleep all the time between dinner and breakfast. Food service was good and for the night every passenger got a bottle of water. If you want to have anything else to drink the crew reacted very soon and come to the seat.
,,,Business Class,,,4.0,4.0,5.0,3.0,,,4,yes,9,Flying from FRA to SIN via HAN on board B777-200 and A321. The crew on the long haul flight from FRA to HAN was very friendly and attentive. The food and beverages were more than enough with a very good choice between different kinds of meals. The staff in Hanoi was very helpful and guided me personally to the transfer counter and the security check - so everything was easy to find. The short flight from HAN to SIN (2.5 hours) on A321 was excellent. Staff were friendly and cared about passengers. Beside the short flight there were printed menu cards and a choice between three menus. Both flights were on time and gave me a very good impression of VNA.
,,,Economy Class,,,1.0,1.0,1.0,1.0,,,0,no,,The long haul from Gatwick to Ho Chi Min City was appalling. We took off at 12 noon were fed at about 1pm (barely edible) we hardly saw a member of the cabin crew until they gave us breakfast 10 hours later. The inflight entertainment did not function and the end of the arm rest was broken and with sharp edges protruding it was reluctantly taped at the third time of asking. The cabin lights were turned off until we were given breakfast. They were treating it as a night flight. The seat was uncomfortable and the general condition of the plane was shabby and grubby. It was a dreadful trip the cabin crew when they did appear were unhelpful at best. Their internal flights were much better. Counter staff said there were no premium economy seats available this was untrue.
,,,Economy Class,,,3.0,2.0,2.0,1.0,,,2,no,3,London Gatwick - Hanoi - Ho Chi Minh - London Gatwick. Direct flights and choice of seats are the only positive points. Crew are quite surly and as said before not seen for hours after meals are served. On both flights one of our screens was not working as were quite a few others. When people called the crew they kept saying they will reboot the system but never came back to check so we assumed that either they did not bother looking into it or they knew it was hopeless! Also we flew over 2 different months but the films were not changed with limited choice. Food was awful both Asian or Western style and drinks choice limited. Will not fly again with Vietnam Airlines and will not recommend.
,,,Economy Class,,,1.0,1.0,3.0,1.0,,,1,no,,LGW to Hanoi. Very poor flight no entertainment on any of the screens plane scruffy toilets dirty staff not seen unless dishing out food and drink very small amount of drink given and only came round once. Seats very small and not much leg room and I am only 5ft 2. Internal flights were 100 per cent better. Would not fly with Vietnam Airlines long haul again. Flight home to LGW was no better.
,,,Economy Class,,,2.0,2.0,3.0,1.0,,,3,no,2,London Gatwick Ho Chi Minh City economy. Only airline offering (twice weekly) direct flight but service so poor advise avoiding. The food was OK no drink offered beforehand wine with meal was less than half full plastic beaker the crew disappeared for next 8 hours. Worse they first shut the window blinds and turned off the lights - it was 12 noon departure from London but crew presumably on Vietnam + 6 hours time - and the overhead lights didn't work. Called crew who confirmed they don't work thanks and failed to understand the concept of reporting a fault. And the entertainment system didn't work so 8 hours in the dark in undersized seat with no entertainment or reading light. Fortunately we had two torches so read by torch light. Traveller's tip : take a miner's lamp if you fly Vietnam Airlines.
,,,Economy Class,,,3.0,3.0,2.0,4.0,,,4,yes,7,Overall the flights were good except for our trip home. The plane looked like it hadn't been serviced there were crumbs still on the floor and dirty marks on the screens and trays. Staff did what they needed and were pleasant. When checking in I asked for a window seat not on the wings I still got seated right on top of the wings maybe a language barrier but this did happen on 3 occasions. The internal flights in Vietnam were fine.
,,,Economy Class,,,2.0,1.0,1.0,1.0,,,1,no,,I fly VN502/503 HCMC to BAIYUN Guangzhou at least 2 times per month for the last 2 years. Tan Son Nhat airport is very busy with tourists Vietnam airlines check-in staff are incredibly slow and unfriendly. 3 Business Class check-in counters remain open and free not processing the very long lines of economy passengers that often delay these flights. Always have to stand on a hot crowded jam packed bus on the tarmac before and after each flight. Aircraft dirty toilets disgusting on these VN to China flights. Cabin Crew surly unhelpful and safety is not a priority. Food is horrible. Cabin attendants disappear after shovelling the food out.
,,,Economy Class,,,1.0,1.0,3.0,2.0,,,1,no,,Long haul flight from Gatwick to Ho Chi Min in an old aircraft. Apart from dishing out obligatory drink and meals did not see cabin crew until time to land. They seemed indifferent and uninterested in passenger welfare or need. Had to help ourselves to drinks (as did other passengers from a tray left in serving place). Cabin crew were solemn faced. Would not fly again or recommend.
,,,Economy Class,,,2.0,3.0,3.0,2.0,,,2,no,,Sydney-Saigon. Aircraft seemed pretty new. Everything worked. Food of adequate standard. On time. Seat pretty cramped but typical. Service polite and efficient but not friendly. Saigon-Hanoi: Old clunky aircraft. Video screens and audio did not work properly. Meal not heated properly. Hanoi-Hoi An: Cambodian Air plane. Seemed pretty new. Everything worked Only water and wipes on one hour flight. Hoi An - Saigon: Old clunky aircraft. Only water and wipes on this flight. Saigon - Sydney: Another old aircraft. Seat old. Delayed half hour. A hole in armrest where some button had once been. Screen small and would not stow in seat. Picture on screen poor. Games control button deeply encrusted with filth. Edge of tray broken and very uncomfortable to use. Food was served hot and of acceptable quality. Fairly cramped and uncomfortable. Usual efficient service.
,,,Economy Class,,,3.0,4.0,4.0,2.0,,,4,yes,7,Singapore to Hanoi return. An acceptable service for the money paid staff tried really hard aircraft getting on a bit so entertainment poor for a 3hr flight but not a deal clincher. Would certainly fly Vietnam again.
,,,Business Class,,,1.0,3.0,2.0,1.0,,,2,no,1,Business on domestic flights excellent with real BC seat. On the international flight from Hanoi to Paris we disliked the seat very hard an angle of only 156° decades behind other Asian carriers. Food very mediocre and limited choice. No wine list and asking for a dry white Bordeaux we got a dessert wine. We refused it and was changed for a white burgundy. The VOD was not working so sleeping was the only impossible alternative but seen the poor seat and with the passenger in front almost on your knees makes sleeping almost impossible.
,,,Business Class,,,3.0,1.0,0.0,2.0,,,2,no,2,I travelled back home in business class with a broken collarbone and ribs on the flight form Ho Chi Minh City to Paris. Although I was mentioned as a passenger needing medical assistance I never got any support from staff on the plane. Upon arrival the other passengers had to help me get with hand luggage and with my clothes. I find this absolutely unacceptable.
,,,Economy Class,,,3.0,3.0,4.0,2.0,,,3,yes,6,SIN-HAN. Experience ok food good. Took over an hour and a half to collect meal trays after service. Leading to a 20+ person queue for bathrooms. Hostess's did job without being friendly or smiling. Left and landed on time.
,,,Economy Class,,,4.0,4.0,4.0,4.0,,,4,yes,7,HKK - Hanoi on 30th Jan then Hanoi-Danang 1st Feb Danang-BKK (via HCM) on Feb 7th. All routes were on relatively new looking A321s or A320s. International service was good with decent entertainment and food. Flights from their hubs (Hanoi and HCM) were on time but our Danang-HCM leg was delayed 90 mins with no explanation. We had lounge access in HCM which was comfortable though the drinks selection was poor. Danang airport was very nice in contrast to HCM and Hanoi especially - very old and a terrible waiting area for domestic flights. The HCM domestic-international transfer requires you to leave switch terminals by walking outside. Overall however a good experience and recommended for domestic/regional routes.
,,,Business Class,,,5.0,5.0,5.0,0.0,,,5,yes,9,In Feb 2013 we took four flights with VN and two with their codeshare partner Cambodia Angkor Air (49% owned by VN). These flights were SIN-HAN HAN-HUI HUI-SGN SGN - REP and return (K6 flights) and SGN- SIN. We were travelling in Business Class but we were very impressed with VN's (and K6's) overall performance. AF and KLM could learn from the way in which VN handle priority boarding and (except on one flight) baggage handling. A couple of the A321s were brand new the others in good condition. The food was well judged for the length of flight and time of day. We had supper in Hanoi with friends who had travelled LGW-HAN the previous night one couple in Business Clas one in Premium Economy (called De Luxe by VN). Their comments backed up those who refer to IFE systems not working on VN's long-haul flights.
,,,Economy Class,,,4.0,3.0,4.0,3.0,,,5,yes,8,LGW-HAN and SGN to LGW. Both flights departed and arrived on time. No problem getting window seats / seats together no unexpected stops. Crew did their jobs to an 'acceptable' standard one or two were quite good. Upholstery had seen better days and the first set of headphones we got on the way out were dodgy. Food was fine - two choices at each meal and no problem pre-ordering a vegetarian meal. Films were 2012 releases and a new one on me they have selectable camera views from the cockpit and beneath the plane which can be quite dramatic during take-off and landing. Direct flights saved us a lot of time and airline choice saved us a lot of money - would definitely use again.
,,,Economy Class,,,3.0,4.0,1.0,1.0,,,5,no,8,SGN to Danang return on Airbus 321. Avoid seat 39 on the starboard bulkhead. It does not recline. Clean airplanes and OK cabin staff. Return flight to SGN left 30 minutes late because of late equipment arrival which seems to happen a lot with VN Air later in the day. Insipid annoying background music while boarding and disembarking. Every carrier plays it and I do not understand why. My inflight experience is certainly not enhanced.
,,,Economy Class,,,4.0,5.0,4.0,4.0,,,5,yes,9,Very good direct flights Gatwick to Hanoi and then Ho Chi Min back to Gatwick both direct. Seats were comfortable despite 10 hours one way and 12 coming back. Service very good.
,,,Economy Class,,,2.0,1.0,1.0,1.0,,,1,no,,Awful experience. Had an early morning flight from Phu Quoc to Ho Chi Minh City with a connecting flight from Ho Chi Minh City to Da Nang. The plane never turned up and passengers were told an hour after departure time that the flight had been cancelled with no announcements prior to this. Went to the service counter to ask to be put on the next flight to Ho Chi Minh but were told we were not in the system so there was nothing they would do. Service staff were extremely rude and unhelpful. Next flight left and we finally got put on a flight later that day by which time we had missed our connecting flight. The later flight was also delayed 2 hours with barely any explanation made to passengers.
,,,Economy Class,,,4.0,4.0,5.0,3.0,,,5,yes,9,Very happy with the flight and the service. Excellent value for money! London Gatwick to Hanoi but both outward and return flights ran to time there was adequate legroom and the food and service was very good. True there did seem to be the odd screen that was stuck on games and we also had the same films on the way back as those seen 3 weeks earlier but since the return flight left at midnight and arrived at 6.30 it didn't matter. The landing at Gatwick with a full plane was one of the most gentle I have ever experienced. In terms of value this was unbeatable! I would definitely fly with VA again. We also took short flights to Luang Prabang and from Siem Reap and again very punctual.
,,,Business Class,,,4.0,5.0,5.0,0.0,,,5,yes,8,HKG-SGN-HKG in Business Class. I was completely satisfied with the service on-time performance and food and wine. On the Ho Chi Minh City-Hong Kong flight the service was exceptional with a charm efficiency and elegance rarely found with the larger major world airlines these days. The lunch menu was remarkable with 3 good choices covering Asian and Western needs. Both my flights that I travelled on were exactly on time. The only downside to the flights was the use of a shared 'business lounge' in Hong Kong. However the Vietnam Airlines lounge at Saigon Airport is perfectly fine for working and for refreshments. From this experience I think I shall look to use VN Airlines for business travel again.
,,,Economy Class,,,2.0,4.0,4.0,3.0,,,5,yes,8,5th December 2012 LGW to Hanoi. On time departure extra leg room seat as requested entertainment not great - very tired but food was good and staff were friendly. All in all excellent value for money. These are the first of the 777s so need a refit sooner rather than later but all in all pretty good service.
,,,Business Class,,,1.0,3.0,3.0,2.0,,,2,no,2,Business class SGN-SYD 28/1. Traveling alone with 2 children. I booked 3 seats in a row 3A 3C and 3D. Plan was to sit 2 year old next to window as quiet and dark and therefore hopefully (for everyone's sake) she would sleep! At departure gate I was told seat 3A is broken and given new boarding cards all in different parts of the cabin. I explained my 2 year old could not sit alone however no alternative could be found except me in the 'broken' seat next to her. Cant understand why departure staff could not have rearranged seating prior to gate to accommodate us together. IFE terrible seats even those that worked were hard and uncomfortable. This airline is deteriorating each year.
,,,Economy Class,,,3.0,3.0,3.0,2.0,,,3,yes,6,Flew on a range of domestic and international flights: Hanoi-Nha Trang-Ho Chi Minh City-Melbourne. The HAN-NHA flight was terrible. The plane was hot and the meal was horrible. The second flight from NHA-SGN was only a short flight. The planes were clean on both domestic legs. On the international flight from SGN- MEL the A330-200 was extremely cramped. The food was reasonably good. The AVOD is poor however and constantly freezes despite the cabin crew's best efforts to fix it. The cabin crew were quite friendly on this leg.
,,,Premium Economy,,,5.0,5.0,5.0,4.0,,,4,yes,9,In past 6 months i have flown 6 international flights and 4 domestic flights with Vietnam Airlines. Have flown Frankfurt to Hanoi return. Hanoi to Nha Trang. Hanoi to Da Nang. and Hanoi to Bangkok return. Very friendly staff and excellent food onboard. Will be flying them again soon to Hanoi.
,,,Economy Class,,,3.0,1.0,1.0,1.0,,,1,no,2,January 5 2013. LGW-SGN-DAD / HUI-SGN-LGW. Swissport ground staff at LGW very unapproachable and cold faced. Boarding was smooth at least. Vietnam Airlines operate very tired looking 777-200ers 3-3-3 config. Cabin crew on all sectors were unfriendly and lacked common knowledge of the English language. LGW-SGN flight left on time and lunch was thrown out by the crew with a selection of drinks. Inflight entertainment is a small screen with about 4 channels if they are working. Don't bother using your call bell we did not see the crew in the cabin for about 9 hours. Prior to take off none of the crew checked seatbelts / seats upright / electronic equipment etc. Seatbelt sign came on throughout the flight which nobody checked. Upon Landing baggage was in the aisles blankets not stowed away. Vietnam airlines domestic product is dreadful - old A321s and no service on a 1hr 20 flight - a bottle of water and a wet wipe. HUI-LGW via SGN - similarly dissatisfied service flights on time to say the least. Cabin was extremely hot on SGN-LGW sector asked 3 times to turn it down but this request ignored. I shall never travel with them again.
,,,Business Class,,,4.0,4.0,5.0,0.0,,,5,yes,9,SGN-BKK-SGN A321. Both flights were on time. Service was excellent and the staff very friendly and enthusiastic. Though the flight time was only about 1.5 hours VN provides a choice between two different meals and many different beverages. A good choice for travel within South East Asia.
