status,aircraft,travel_type,travel_class,route,date,seating_comfort,staff_service,food_quality,entertainment,wifi,ground_service,value_for_money,recommended,overall_rating,review
✅ Trip Verified ,,Family Leisure,Economy Class,Dalat to Danang,December 2023,,,,,,2.0,1,no,1,"  VietJet Air  does not follow international practices. Beware if you are using their services. They have a track record of cancelling and delaying flight. If they cancel your flights, your money is surely gone.  Flight was cancelled by airline, total of 4 tickets was cancelled.  The Airline should have refunded the cancelled amount back to the person who used his/her credit card to book the tickets. Instead, they credited the amount back to the 4 persons who name was indicated on the tickets in airline credits (including 2 minors who could never fly by themselves) and refuses any transfers or credit card refunds. And they don't allow transfer of credits back to the payer of the tickets. Credits must be used up within a year, otherwise it will be forfeited. Airline hides behind terms and conditions on the website and refuses to budge Never again will we give this airline business."
✅ Trip Verified ,,Couple Leisure,Economy Class,Sydney to Ho Chi Minh City,March 2024,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,"  Terrible flight experience. Took an 8.5 hour flight from Sydney  to Ho Chi Minh City and apparently we had to order food on the plane before hand. We didn't know that so we didn't get a meal or a drink. We could buy meals in the plane separately but they only accepted cash. No credit card (never experienced that before on a flight). As we were only on a 3 hour transit in Sydney we didn't have cash. The cabin crew did not help at all. They basically mentioned that this was our problem. For more than 8,5 hours we didn't eat or drink.  There was also no inflight entertainment. The toilets were dirty and no soap to wash hands. Never ever flying with this company again."
✅ Trip Verified ,,Family Leisure,Economy Class,Ha Noi to Da Nang,February 2024,2.0,1.0,,,,1.0,1,no,1,"  Bought 2 tickets from this airline, one domestic from Ha Noi to Dan Nang and another international from Da Nang to Hong Kong. Hong Kong flight got cancelled and they moved us onto a flight 2 days later 10 days before we were to fly. Rang all the Vietnam office numbers and only the Da Nang office picked up despite saying they were open. Da Nang office confirmed they had cancelled all flights for the 2 days, our original date was 5th March and the following day 6th March, we can either fly on the 4th or 7th no other option, but no compensation on our already paid accommodation and tour if we fly out on the 4th or anything about putting us in a hotel for the 2 extra nights we have to stay (not to mention our already paid hotel in Hong Kong) They also confirmed the other offices won't pick up non-local calls - why bother to have it listed for all travellers with international code? We ended up giving up on VeitJet and bought another ticket to go to HK on the 5th of March. We were told we can request a credit if the changed flight was not suitable - but the credit cannot be used to upgrade our other flight and can only be used for the same route - why would I want to travel with VietJet again? 2nd ticket was domestic from Ha Noi to Da Nang - after having trouble checking in, had to use 4 device as it kept saying system error cannot load. we checked in at 10pm for our 10.30am flight - got an email at 3.30am local time to say our flight have been changed/delayed until 12.30pm - who checked emails at 3.30am after everyone has checked in?? Airport baggage drop off had a long line where only 3 counters was open (2 for baggage and 1 for check in but they had another 3 staff just sitting at the 4th and 5th counter chatting (do they get paid just to chat) When I was only 3rd to the counter the lady sudden put up a counter close sign - had to move the the 1st counter, only for it to reopen 5 secs later (she was just done with her sift - could have just left the counter open and swapped staff) Had a local resident jumping the queue speaking their native language with 10 ID cards, must have been a group or tour thing and the counter was about to serve them if I didn't loudly question why do they get to jump the queue when we've been waiting for 40mins - she had no choice but to ask the local resident to line up. After all that, and getting through customs we were asked to board at 12.10pm for our 12.35pm flight, 12pm we were all lined up at the gate but the gate with staff still wouldn't allow us to board until 12.40pm. Did not get seated until 12.55pm and the plane finally took off at 1.20pm Crew and staff are mediocre at best but flight is a complete joke, scam and not worth the ""savings"""
Not Verified ,,Couple Leisure,Economy Class,Chiang rai to Bangkok,March 2024,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,"  Passport renewed and visa was other passport and like that we flew other country and inside Thailand couple of time in about 2 months did not happened any problem. But Vietjet air made problem for get more money from people. They charged us and did not accept paid ticket and push us to buy another ticket! We paid double second with very expensive. Also inside aircraft toilet no water, soap, dirty. Horrible air! Do not use Vietjet Air."
Not Verified ,,Family Leisure,Economy Class,Tokyo to Ho Chi minh City ,February 2024,,,,,,1.0,1,no,1,"   The customer service is horrible when I would like to change the flight. Not recommended. To change the flight you need the original phone number on the ticket. But then the international phone number can not call to vietjet hotline number. And Yet the help line agency will not mention it ( that your oversea phone number can not go through) until you did, after that I called back the help line then they admited it. Then your reference flight number and your ID is not good enough. They acted like they help you by giving many solutions but they know they will not work. When you buying ticket they will not say you must buy weight for your checked bag online is much cheaper at the checking counter, which is approximately about 650$ for 28Kg. It is ridiculous. "
Not Verified ,Airbus,Solo Leisure,Economy Class,Ho Chi Minh City to Melbourne,February 2024,2.0,2.0,,,,1.0,1,no,3,"  I have been on almost 200 flights, this was by far the worst experience I have had. The Vietjet people like to call it a low cost carrier but in honesty it is just a cheap airline that does not care about what passengers think of them. I think they are a profit based/oriented company and customer satisfaction is of no significance to them, based on my calculations they make more money than some of the larger carriers when you compare the ticket cost and in flight services they provide. An 8.5 hour flight plane does not have in flight entertainment system, no food or snacks unless you are willing to pay like $3 for a small bottle of water. Have very low expectations if you decide to fly with this airline or you will definitely be disappointed."
✅ Trip Verified ,,Couple Leisure,Economy Class,Hanoi to Bali,February 2024,1.0,3.0,1.0,,,1.0,1,no,1,"  It started with massive crowds at the ticket counter with no organisational system. They would close counters with the huge crowds trying to make their flights. I was very surprised to learn that they do not provide free water or snacks on a 5 hour flight. Several of the stewardesses knew very little English. Most of the flight were Westerners. The seat spacing was very cramped. Thankfully, few people tilted their seats back because I would have had less than a foot between my face and the seat in front of me. It was the only direct flight from Hanoi to Bali, but I would rather spend more money and have a layover"
✅ Trip Verified ,,Solo Leisure,Economy Class,Ho Chi Minh to Hue,March 2023,3.0,2.0,,,,1.0,1,no,1, I flew with VietJet Air few times. The flights were always delayed. There was one flight changed from the morning to the afternoon. I prefer AirAsia.
✅ Trip Verified ,A320,Solo Leisure,Economy Class,Phu Quoc to Ho Chi Minh,February 2024,,,,,,1.0,1,no,1,"  This airline is terrible, I recommend you to avoid it. Also avoid booking app mytrip. I booked flight through the app with them 2 months Ago! First, they cancelled the original flight and moved us from 1pm to 5:25pm. I am currently at the airport and we should've been already on a climb but no. Cancellation at 1 PM flight was not enough, now i am still waiting at the airport frustrated and the flight was delayed to 6:45pm. "
✅ Trip Verified ,,Business,Economy Class,Ho Chi Min City to Tokyo Narita,February 2024,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,"  Terrible! We we packed like sardines in the bus that took us to the plane. Actually, I was gasping for air and had to squeeze out of the bus to wait for the next one which was nearly as packed. Second, the seats on the plane were narrow and extremely uncomfortable (the flight lasted 5 hours 10 min), with no individual entertainment system. Everything, even water, was for sale. Third - attention! The toilets did not work! When I tried to use the lavatory, the toilet was full. I addressed a flight attendant about it (she was sitting nearby checking her phone), and received the reply that the toilets were ""inoperable"" and they (the crew) ""had no choice."" I though it was the passengers who had no choice. I used the lavatory anyway, and you can imagine how pleasant it was. Finally, the huge baggage sticker was glued to my suitcase in such a way that I had to scrub it off, and there are still traces of it on my suitcase. How can such an airline still keep flying?"
✅ Trip Verified ,A320,Solo Leisure,Economy Class,Bangkok to Chiang Mai,February 2024,1.0,1.0,1.0,,,1.0,1,no,1," Do not under any circumstances use this airline, total joke. One cabin bag, make you check in valuables without a care. Should not be in existence or allowed to fly. Discourtesy abounds, nothing good to say, plane is late 3hrs every day no compensation."
✅ Trip Verified ,,Couple Leisure,Economy Class,Phu Quoc to Surat Thani via Bangkok ,February 2024,2.0,2.0,1.0,,,1.0,1,no,1,"  Worst airline experience in my life, and I fly often. Ground staff super rude, they charged me extra for my guitar when arrived to the boarding gate and left me no choice than pay. Did not call a manager when I asked to talk to one, and threatened to call the police because I wanted to recorded the interaction, I was being polite throughout the whole interaction. Flights were delayed and staff was generally horrible, also the flight was very bumpy and not fluid. They charge extra for water and coffee on flight. Will never fly with them again, and suggest all my musicians fellows to check out their elongated policies before purchasing their flights."
✅ Trip Verified ,,Solo Leisure,Economy Class,Delhi to Sydney via Ho Chi Minh,February 2024,5.0,5.0,,,,5.0,5,yes,10,"  I had moved my booking back by 2 weeks but hadn't yet paid. I was told I could just pay when I check-in. I'll admit, I was pretty nervous about that. It seemed way too last minute. Sure enough, when I went to check-in there was an issue. However, the way the staff worked to resolve the problem was heart warming. I saw at least 5 different people working on a solution for me. And there were more behind the scenes because there were phone calls and messages being made. It was obvious how seriously they took getting me home. I would definitely fly with VietJet again."
✅ Trip Verified ,A321,Couple Leisure,Economy Class,Ho Chi Minh City to Nha Trang,January 2024,1.0,1.0,1.0,1.0,,1.0,1,no,1," It's amazing how this cheap and poor company are still operating. They changed the flight schedule with no previous advice, after that they were still late on their new schedule, but you can not complain or say anything to them. The authorities don’t care about passengers. I would never recommend this company to anyone. Better if you can pay a little bit more and use other flight company, inside Vietnam, Vietnam Airlines. If you don't want to be cheated, stressed or angry, do not buy tickets with VietJet."
✅ Trip Verified ,A321,Couple Leisure,Economy Class,Bangkok to Chiangmai,January 2024,5.0,5.0,,,,5.0,5,yes,9,"  We flew Vietjet from Bangkok to Chiangmai again in many years. The check-in was very smooth and the boarding was very good due to systematic calling. The seat was quite good and comfy with a lot of legroom. The cabin crew were nice and efficient. The flight from BKK to CMK back and forth was smooth and arrived earlier than schedule. Only minus point was there were no drinks or snacks offered, you have to purchase only."
✅ Trip Verified ,,Family Leisure,Economy Class,Hanoi to Da Nang,January 2024,1.0,1.0,,,,1.0,1,no,1," We are group of sixteen persons traveling for a pleasure trip, we all are senior citizens above the age of 58 and three ladies of the group are wheel chair travellers. First we have to undergo terrible mental agony in requesting for wheel chair but at last after waiting for an hour got two wheel chairs. One of the passengers is completely disabled. She was left at the gate from where she had to step down around 20 steps which she cannot, the fellow passengers lifted her in their arms and let her get into the bus. All the airline staff were just watching and did not take any initiative to help. What a pity to the airline. "
✅ Trip Verified ,,Solo Leisure,Economy Class,Bangkok to Pnomh Phen,January 2024,1.0,1.0,,,,1.0,1,no,1, They have a hidden policy where your carry-on and personal item combined weight can only be 7kg and if your over its 1500B that and you have to check one. One laptop a pair of shoes and a book was exactly 7kg. So you are pretty much forced to check a bag on their flights. What a terrible policy that's clearly ment to force customers into paying for baggage charges. Went on 2 different airlines before catching this garbage one and they are the only ones with this extremely low weight bag policy. AVOID at all cost. Even US discount lines end up being cheaper when including this scam fee. No wonder why they have an exceedingly high one star review level.
Not Verified ,,Solo Leisure,Economy Class,Melbourne to Delhi via Ho Chi Minh City,December 2023,1.0,1.0,1.0,,,1.0,1,no,1,"  This is an airline I would never fly with. To start of my journey, the ground staff at the check-in counter was really rude. She took out her temper on me from her interaction with the previous customer. It seemed from the attitude of the ground staff that they only cared about their Skyboss customers and that they were doing us a favour by checking us in. The flight seats were really cramped even for a petite person like myself. For the first leg of the journey, the cabin crew barely spoke or understood English. I was only given two 500 ml water bottles for the entire 8hr of the flight. I wasn't also served the extra meal that I had paid and pre-booked. For the second part of the journey, I was quite dehydrated and asked for a glass of water from the cabin crew. She flatly ordered me to go back to my seat and happily chatted away with her colleague. I got the requested glass, albeit only half-filled approximately 15 minutes later. They also refused to serve water to my co-passengers mentioning that they didn't have enough water on board for everyone (even to buy) and only prioritised the business class passengers. There was a huge quarrel on board due to the same issue with the cabin crew even yelling at the passengers. The toilets were totally clogged and dirty. I would definitely recommend staying away from this airline. Would have given negative points if that was possible."
✅ Trip Verified ,,Couple Leisure,Economy Class,Bangkok to Phuket,January 2024,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,"  Vietjet air is the worst airline I have ever flown. I paid for my flight several months in advance with priceline.com, for around 60$ USD per seat, and there was 2 checked bags and 1 carry on included. When I went to the counter to check my bags, they had changed my flight number and time and said they had no record of baggage fees included, so they charged me 257$ USD. They then proceeded to bounce me around from line to line because their employees are beyond incompetent. They kept me waiting, knowing full well that I still thought I was on the original flight that was about to leave in 15 min by the time I finished bouncing around and paying my baggage fees. Not one of the employees I talked to ever mentioned my flight was changed to almost 2 hours later. I would highly suggest that no one books a flight on Vietjet air. You may think you are getting a deal booking with them, but as I mentioned, they will try to scam you. I am also going to complain to priceline.com, but I am sure this is not their fault and the fault lies purely with Vietjet air."
